Record_ID,Date,Country,Population,New_Cases,New_Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccinations,Positivity_Rate,Hospitalized,ICU_Patients
1340,2020-05-19,Canada,42752985,22552,512,22105.0,447,270624,3492334.0,0.0833,14079.0,499
1341,2020-05-20,Germany,161279272,48328,8,19864.0,28464,966560,77703106.0,0.05,31845.0,42
1342,2020-05-21,Germany,116145909,16236,632,13738.0,2498,162360,33482865.0,0.1,12562.0,58
1343,2020-05-22,Australia,71740991,45937,253,2269.0,43668,826866,26630469.0,0.0556,6754.0,358
1344,2020-05-23,Brazil,197080481,32920,625,21046.0,11874,362120,158698021.0,0.0909,15032.0,61
1345,2020-05-24,Japan,36512886,26298,39,,8973,289278,,0.0909,,315
1346,2020-05-25,France,54591392,5959,885,5542.0,417,101303,27333251.0,0.0588,2510.0,358
1347,2020-05-26,India,171002851,15166,227,9659.0,5507,272988,128632992.0,0.0556,8353.0,218
1348,2020-05-27,Germany,173838385,3385,311,2935.0,450,44005,97596729.0,0.0769,1437.0,364
1349,2020-05-28,India,113225938,16185,327,1520.0,14665,97110,24394290.0,0.1667,8.0,26
1350,2020-05-29,Germany,178283030,48808,329,34916.0,13892,683312,126717149.0,0.0714,39749.0,51
1351,2020-05-30,Germany,116670858,12113,258,4064.0,8049,193808,44866590.0,0.0625,1827.0,49
1352,2020-05-31,Canada,180569238,895,699,330.0,565,8055,88908973.0,0.1111,759.0,414
1353,2020-06-01,Germany,98008536,48688,797,10094.0,38594,779008,31977671.0,0.0625,13764.0,299
1354,2020-06-02,Italy,104092464,5716,908,4845.0,871,51444,84497928.0,0.1111,985.0,21
1355,2020-06-03,USA,158453890,42883,837,30403.0,12480,471713,119660419.0,0.0909,4907.0,482
1356,2020-06-04,France,147721189,40567,351,,19757,811340,,0.05,,22
1357,2020-06-05,Canada,35314627,12563,428,3544.0,9019,163319,23309561.0,0.0769,7347.0,322
1358,2020-06-06,Japan,193555699,7695,932,4123.0,3572,53865,129606172.0,0.1429,4290.0,476
1359,2020-06-07,Germany,136256419,1433,170,206.0,1227,18629,34610521.0,0.0769,93.0,489
1360,2020-06-08,Australia,152981383,3984,813,1.0,3983,43824,106701436.0,0.0909,2804.0,272
1361,2020-06-09,Japan,138838303,4914,169,1328.0,3586,83538,104756105.0,0.0588,2224.0,105
1362,2020-06-10,India,50409933,235,40,89.0,146,2585,39736014.0,0.0909,225.0,475
1363,2020-06-11,UK,138652541,29847,515,6656.0,23191,388011,81446047.0,0.0769,9711.0,362
1364,2020-06-12,France,73078852,36185,121,24972.0,11213,434220,6122001.0,0.0833,15611.0,149
1365,2020-06-13,India,11493323,41917,151,23714.0,18203,377253,4537143.0,0.1111,16318.0,421
1366,2020-06-14,Italy,57364032,35035,118,34944.0,91,560560,42458629.0,0.0625,24190.0,166
1367,2020-06-15,Japan,23346219,46233,905,10236.0,35997,601029,4483261.0,0.0769,40074.0,150
1368,2020-06-16,UK,88143581,3752,640,410.0,3342,18760,47712141.0,0.2,2992.0,494
1369,2020-06-17,Germany,76078660,11582,262,11326.0,256,92656,51268618.0,0.125,10260.0,324
1370,2020-06-18,Germany,163226737,36102,211,7123.0,28979,433224,87043694.0,0.0833,13364.0,297
1371,2020-06-19,Japan,170060826,49341,404,39141.0,10200,937479,62202706.0,0.0526,24159.0,75
1372,2020-06-20,Brazil,129582432,6140,507,4654.0,1486,116660,24834040.0,0.0526,1547.0,291
1373,2020-06-21,Germany,132672524,47807,184,5369.0,42438,669298,2824921.0,0.0714,10677.0,453
1374,2020-06-22,Brazil,48710178,25834,703,5917.0,19917,284174,4660987.0,0.0909,2360.0,218
1375,2020-06-23,France,66834824,29820,930,8681.0,21139,506940,6726576.0,0.0588,4498.0,372
1376,2020-06-24,USA,4164459,39537,102,14773.0,24764,672129,86888.0,0.0588,888.0,390
1377,2020-06-25,Brazil,174001849,2866,135,1849.0,1017,20062,71848489.0,0.1429,2569.0,307
1378,2020-06-26,UK,4623046,615,108,60.0,555,9225,712739.0,0.0667,142.0,245
1379,2020-06-27,Australia,152089226,29119,835,23774.0,5345,407666,89055159.0,0.0714,5063.0,124
1380,2020-06-28,India,15998967,35620,708,18092.0,17528,284960,355809.0,0.125,6738.0,278
1381,2020-06-29,UK,80655132,6721,523,3319.0,3402,60489,162459.0,0.1111,196.0,116
1382,2020-06-30,Japan,115658294,25256,150,13679.0,11577,353584,30317689.0,0.0714,22503.0,452
1383,2020-07-01,USA,192891406,7366,503,5977.0,1389,58928,60269788.0,0.125,2308.0,182
1384,2020-07-02,India,21478925,40350,341,32594.0,7756,645600,2845560.0,0.0625,39616.0,77
1385,2020-07-03,Japan,48799704,28090,543,17118.0,10972,280900,45595997.0,0.1,4922.0,457
1386,2020-07-04,USA,180119835,45033,308,4089.0,40944,630462,93519068.0,0.0714,17766.0,469
1387,2020-07-05,Brazil,135016610,43367,377,25974.0,17393,303569,584857.0,0.1429,42982.0,75
1388,2020-07-06,USA,86968066,9684,399,2366.0,7318,193680,9034683.0,0.05,9467.0,218
1389,2020-07-07,Brazil,196074120,18250,148,15287.0,2963,273750,34235117.0,0.0667,12616.0,180
1390,2020-07-08,Canada,86715676,32388,434,16618.0,15770,582984,80764593.0,0.0556,4529.0,410
1391,2020-07-09,France,176544498,16115,392,9256.0,6859,322300,144618860.0,0.05,8070.0,272
1392,2020-07-10,Italy,144938462,15080,393,13711.0,1369,271440,141450975.0,0.0556,12723.0,355
1393,2020-07-11,UK,59877018,46077,89,30664.0,15413,737232,192341.0,0.0625,1124.0,185
1394,2020-07-12,Canada,150887505,31059,980,26682.0,4377,248472,15992682.0,0.125,11824.0,434
1395,2020-07-13,UK,38406286,19313,471,14590.0,4723,347634,16273725.0,0.0556,7359.0,28
1396,2020-07-14,India,37990758,7683,985,1984.0,5699,69147,25330964.0,0.1111,5702.0,494
1397,2020-07-15,Italy,115006885,24358,55,1375.0,22983,194864,88952439.0,0.125,2417.0,244
1398,2020-07-16,USA,160430700,10366,30,7960.0,2406,165856,37923888.0,0.0625,4014.0,39
1399,2020-07-17,Australia,4349456,37301,851,10006.0,27295,335709,1530287.0,0.1111,9182.0,383
1400,2020-07-18,Canada,142586290,45781,971,26153.0,19628,915620,110467224.0,0.05,29096.0,400
1401,2020-07-19,India,174099839,45563,13,26770.0,18793,364504,41845688.0,0.125,42103.0,16
1402,2020-07-20,Japan,163181615,49226,177,16243.0,32983,492260,2917243.0,0.1,27762.0,348
1403,2020-07-21,UK,122949290,36317,728,19406.0,16911,508438,95207723.0,0.0714,27765.0,476
1404,2020-07-22,UK,43090850,17814,996,,3012,302838,,0.0588,,316
1405,2020-07-23,Australia,16031533,14346,401,11337.0,3009,100422,13699583.0,0.1429,7821.0,160
1406,2020-07-24,Canada,176207808,42066,414,17132.0,24934,420660,14675811.0,0.1,27801.0,99
1407,2020-07-25,India,73455980,7104,106,6467.0,637,113664,45026244.0,0.0625,1962.0,144
1408,2020-07-26,India,44690663,35492,109,31212.0,4280,390412,40071424.0,0.0909,20258.0,96
1409,2020-07-27,USA,149093527,13220,653,12690.0,530,158640,72254238.0,0.0833,9340.0,289
1410,2020-07-28,Canada,13045916,36945,809,5239.0,31706,221670,806126.0,0.1667,6108.0,483
1411,2020-07-29,UK,83840486,555,365,266.0,289,9435,67137866.0,0.0588,322.0,384
1412,2020-07-30,Japan,105861976,47558,364,39070.0,8488,380464,44468774.0,0.125,33002.0,51
1413,2020-07-31,Italy,135802143,9842,24,,9620,167314,,0.0588,,148
1414,2020-08-01,USA,44277971,9931,698,,7587,69517,,0.1429,,452
1415,2020-08-02,France,58887352,44660,669,35429.0,9231,446600,33663142.0,0.1,39894.0,333
1416,2020-08-03,Canada,141468806,22374,458,18075.0,4299,335610,78072194.0,0.0667,20429.0,438
1417,2020-08-04,Italy,116669226,2622,912,1035.0,1587,31464,28027431.0,0.0833,2485.0,38
1418,2020-08-05,Brazil,41909941,37152,642,4547.0,32605,297216,1002724.0,0.125,20286.0,280
1419,2020-08-06,Germany,24398897,32696,96,17793.0,14903,490440,5694778.0,0.0667,5291.0,34
1420,2020-08-07,Brazil,76193420,37782,372,14624.0,23158,264474,9547433.0,0.1429,30195.0,132
1421,2020-08-08,USA,128040019,16778,781,2294.0,14484,151002,126141776.0,0.1111,15999.0,20
1422,2020-08-09,Canada,98568800,18784,410,5381.0,13403,169056,59166889.0,0.1111,16792.0,432
1423,2020-08-10,Australia,168673350,20555,382,17820.0,2735,369990,135812886.0,0.0556,8612.0,449
1424,2020-08-11,France,184222121,2796,635,159.0,2637,16776,65717505.0,0.1667,32.0,79
1425,2020-08-12,USA,29265719,19048,384,13864.0,5184,323816,28649753.0,0.0588,7308.0,198
1426,2020-08-13,France,125091959,43853,95,20986.0,22867,833207,62879488.0,0.0526,30464.0,55
1427,2020-08-14,UK,24037814,11814,749,10039.0,1775,200838,14532907.0,0.0588,6578.0,168
1428,2020-08-15,Australia,18306445,20793,350,990.0,19803,415860,7134852.0,0.05,3746.0,142
1429,2020-08-16,UK,123025027,2508,558,1871.0,637,50160,19530531.0,0.05,1311.0,290
1430,2020-08-17,Japan,9408270,39392,792,14470.0,24922,236352,6064842.0,0.1667,31025.0,109
1431,2020-08-18,Germany,15516323,13860,888,13485.0,375,249480,4527300.0,0.0556,10415.0,90
1432,2020-08-19,Germany,23438865,9288,70,4801.0,4487,157896,2741702.0,0.0588,7396.0,446
1433,2020-08-20,India,113668229,34391,219,17388.0,17003,343910,111474412.0,0.1,6058.0,458
1434,2020-08-21,Canada,116033799,22414,986,12686.0,9728,224140,26656353.0,0.1,13733.0,246
1435,2020-08-22,Italy,128640903,35094,705,24564.0,10530,631692,47606004.0,0.0556,25502.0,421
1436,2020-08-23,Italy,3665969,36759,801,23747.0,13012,257313,3031322.0,0.1429,9477.0,165
1437,2020-08-24,Brazil,179258037,48126,760,80.0,48046,721890,3808234.0,0.0667,30058.0,478
1438,2020-08-25,Germany,40590628,32731,885,22363.0,10368,261848,27272145.0,0.125,17062.0,369
1439,2020-08-26,Australia,1987007,29527,965,2248.0,27279,265743,1330208.0,0.1111,20936.0,496
1440,2020-08-27,France,156256899,6386,37,4596.0,1790,70246,112790165.0,0.0909,6343.0,85
1441,2020-08-28,Italy,162314505,24743,221,13337.0,11406,272173,51313853.0,0.0909,470.0,189
1442,2020-08-29,Australia,98655331,1061,309,,628,8488,,0.125,,211
1443,2020-08-30,Canada,111162371,23050,360,5275.0,17775,414900,70218664.0,0.0556,3715.0,474
1444,2020-08-31,Italy,48194659,30069,438,17843.0,12226,300690,37094664.0,0.1,5329.0,277
1445,2020-09-01,Germany,118004616,25006,291,,21613,450108,,0.0556,,317
1446,2020-09-02,India,27635524,5742,825,4892.0,850,40194,21797784.0,0.1429,5048.0,477
1447,2020-09-03,Australia,111402044,6794,508,651.0,6143,54352,85030306.0,0.125,4123.0,297
1448,2020-09-04,Australia,9760534,43759,296,16192.0,27567,481349,3739295.0,0.0909,36148.0,195
1449,2020-09-05,Australia,31736156,12816,876,5123.0,7693,102528,11764642.0,0.125,6765.0,464
1450,2020-09-06,UK,174103131,46126,803,20187.0,25939,230630,100567679.0,0.2,33263.0,145
1451,2020-09-07,India,72835781,43167,270,23022.0,20145,777006,32420888.0,0.0556,27168.0,16
1452,2020-09-08,Italy,5168820,1720,157,102.0,1618,27520,4353379.0,0.0625,650.0,171
1453,2020-09-09,Italy,46744286,37498,440,21650.0,15848,637466,12929220.0,0.0588,25776.0,424
1454,2020-09-10,Brazil,14846167,37870,439,,8445,643790,,0.0588,,462
1455,2020-09-11,Brazil,86396014,33900,162,5235.0,28665,406800,13365122.0,0.0833,33046.0,60
1456,2020-09-12,Brazil,170501171,37809,803,12119.0,25690,491517,148419442.0,0.0769,21129.0,104
1457,2020-09-13,Italy,26032795,6112,26,2529.0,3583,30560,21102185.0,0.2,1253.0,14
1458,2020-09-14,Brazil,166919859,46371,556,41209.0,5162,788307,6788698.0,0.0588,29734.0,324
1459,2020-09-15,UK,170517471,23469,191,15614.0,7855,281628,79704529.0,0.0833,17544.0,430
1460,2020-09-16,India,66834981,47599,798,22820.0,24779,618787,44242035.0,0.0769,18020.0,42
1461,2020-09-17,Australia,39592838,41119,23,3151.0,37968,328952,7444488.0,0.125,39052.0,62
1462,2020-09-18,USA,29743171,9295,289,5003.0,4292,92950,3113084.0,0.1,8097.0,432
1463,2020-09-19,Japan,98011853,13629,400,11980.0,1649,272580,2947014.0,0.05,1205.0,249
1464,2020-09-20,Australia,168955437,5001,215,1562.0,3439,85017,84177315.0,0.0588,1319.0,92
1465,2020-09-21,Canada,81196430,664,182,84.0,580,3984,15731275.0,0.1667,355.0,247
1466,2020-09-22,Germany,165820711,39321,559,38993.0,328,393210,140055811.0,0.1,7968.0,98
1467,2020-09-23,Canada,163701623,1936,548,1889.0,47,17424,58064341.0,0.1111,235.0,460
1468,2020-09-24,Brazil,59239162,1933,335,1650.0,283,23196,5599748.0,0.0833,548.0,140
1469,2020-09-25,France,130271771,13057,976,11551.0,1506,208912,95037368.0,0.0625,10681.0,150
1470,2020-09-26,Japan,126371101,48837,828,16345.0,32492,879066,68807596.0,0.0556,12652.0,128
1471,2020-09-27,USA,47428467,12968,703,1215.0,11753,168584,26362101.0,0.0769,9562.0,406
1472,2020-09-28,Australia,158727006,20420,169,13676.0,6744,408400,116359164.0,0.05,13885.0,305
1473,2020-09-29,UK,73926912,20889,637,17365.0,3524,355113,57621412.0,0.0588,18584.0,180
1474,2020-09-30,India,101384253,41464,839,37253.0,4211,787816,22447787.0,0.0526,33512.0,129
1475,2020-10-01,India,158536513,26857,300,7069.0,19788,429712,106919632.0,0.0625,3756.0,92
1476,2020-10-02,USA,87619065,28140,809,22048.0,6092,450240,32926044.0,0.0625,7051.0,336
1477,2020-10-03,Canada,100766800,24377,148,14074.0,10303,195016,1292919.0,0.125,22553.0,5
1478,2020-10-04,France,193415238,21552,218,6303.0,15249,323280,62451171.0,0.0667,2170.0,197
1479,2020-10-05,France,77132121,39439,217,4885.0,34554,433829,13813714.0,0.0909,18222.0,366
1480,2020-10-06,Canada,164183087,43997,76,6383.0,37614,791946,116824604.0,0.0556,20979.0,101
1481,2020-10-07,Germany,53914871,3254,821,1231.0,2023,65080,3140147.0,0.05,1725.0,61
1482,2020-10-08,UK,34310875,29673,175,9966.0,19707,445095,25693133.0,0.0667,18887.0,10
1483,2020-10-09,Brazil,77514015,1168,659,1159.0,9,22192,38166934.0,0.0526,824.0,18
1484,2020-10-10,Australia,144201458,34571,40,12460.0,22111,172855,18643947.0,0.2,6233.0,424
1485,2020-10-11,Canada,112421885,47399,308,29398.0,18001,710985,101158865.0,0.0667,26236.0,40
1486,2020-10-12,Germany,150370962,20524,505,460.0,20064,123144,105583044.0,0.1667,14895.0,252
1487,2020-10-13,UK,173093201,7956,863,4893.0,3063,63648,7861987.0,0.125,391.0,422
1488,2020-10-14,Brazil,3790662,9092,107,3803.0,5289,163656,949344.0,0.0556,1442.0,97
1489,2020-10-15,India,195376237,24174,835,6560.0,17614,120870,184748353.0,0.2,8509.0,452
1490,2020-10-16,Canada,12563174,7261,49,4769.0,2492,50827,4424607.0,0.1429,5635.0,313
1491,2020-10-17,Australia,102886412,17688,715,12107.0,5581,159192,78309763.0,0.1111,3928.0,64
1492,2020-10-18,Australia,86720212,9699,771,129.0,9570,174582,85483760.0,0.0556,2004.0,267
1493,2020-10-19,Canada,142623575,15762,591,7932.0,7830,315240,75307313.0,0.05,12658.0,374
1494,2020-10-20,USA,130575489,14800,94,10478.0,4322,207200,95479992.0,0.0714,5783.0,285
1495,2020-10-21,Australia,66062380,43219,662,29726.0,13493,302533,5042855.0,0.1429,3949.0,108
1496,2020-10-22,Australia,4524048,43941,221,13261.0,30680,746997,1576365.0,0.0588,6850.0,174
1497,2020-10-23,Germany,57012133,38700,779,4121.0,34579,580500,51035482.0,0.0667,29754.0,335
1498,2020-10-24,Japan,42338771,33063,108,24540.0,8523,396756,24403721.0,0.0833,29650.0,444
1499,2020-10-25,Germany,167558309,33650,207,7423.0,26227,370150,18425224.0,0.0909,27727.0,84
1500,2020-10-26,Australia,185218126,20129,974,1214.0,18915,161032,39537786.0,0.125,3511.0,381
1501,2020-10-27,Germany,30581366,15765,16,1117.0,14648,299535,6275677.0,0.0526,468.0,243
1502,2020-10-28,France,178673536,34792,463,11727.0,23065,452296,31762945.0,0.0769,5509.0,181
1503,2020-10-29,Canada,116822823,13897,154,7394.0,6503,250146,68172784.0,0.0556,870.0,225
1504,2020-10-30,UK,74172516,24233,100,22623.0,1610,411961,56718851.0,0.0588,9633.0,96
1505,2020-10-31,Japan,109096838,11576,608,7056.0,4520,231520,69607791.0,0.05,1788.0,348
1506,2020-11-01,India,14387264,42358,254,35079.0,7279,508296,1932532.0,0.0833,2338.0,294
1507,2020-11-02,UK,72451678,15647,67,6929.0,8718,125176,36971545.0,0.125,14460.0,317
1508,2020-11-03,UK,188773896,46912,414,21228.0,25684,797504,27193659.0,0.0588,45330.0,137
1509,2020-11-04,Germany,133921630,13481,175,608.0,12873,148291,46658526.0,0.0909,11564.0,305
1510,2020-11-05,Italy,78303675,48095,3,41919.0,6176,480950,67543749.0,0.1,31244.0,378
1511,2020-11-06,Brazil,82959837,45084,244,33928.0,11156,676260,9322043.0,0.0667,12277.0,170
1512,2020-11-07,Canada,123196200,9295,985,9087.0,208,185900,57434792.0,0.05,341.0,90
1513,2020-11-08,Italy,71821913,5044,174,,79,80704,,0.0625,,250
1514,2020-11-09,UK,67440574,30970,112,,1480,154850,,0.2,,257
1515,2020-11-10,Canada,45910523,49479,150,43325.0,6154,395832,20441512.0,0.125,29662.0,251
1516,2020-11-11,Canada,198250400,22988,558,14556.0,8432,459760,68058279.0,0.05,15032.0,6
1517,2020-11-12,Germany,95657422,19735,727,8800.0,10935,394700,15134534.0,0.05,17016.0,372
1518,2020-11-13,Canada,172745088,1358,151,518.0,840,16296,38019353.0,0.0833,1019.0,15
1519,2020-11-14,USA,66596982,37852,758,,28227,605632,,0.0625,,471
1520,2020-11-15,Brazil,102409078,41860,110,23909.0,17951,795340,70720244.0,0.0526,17387.0,466
1521,2020-11-16,Japan,183285488,22861,909,12009.0,10852,388637,158148168.0,0.0588,9052.0,158
1522,2020-11-17,USA,52156460,2693,593,563.0,2130,40395,41095282.0,0.0667,1775.0,407
1523,2020-11-18,India,123145560,37136,991,14396.0,22740,519904,14789528.0,0.0714,32697.0,474
1524,2020-11-19,France,185019673,9642,477,7181.0,2461,134988,167448730.0,0.0714,2664.0,155
1525,2020-11-20,India,131681037,18891,66,,9657,94455,,0.2,,144
1526,2020-11-21,Japan,160201451,8089,54,4089.0,4000,113246,1366402.0,0.0714,2885.0,338
1527,2020-11-22,France,1172259,3270,257,2706.0,564,52320,594050.0,0.0625,2725.0,490
1528,2020-11-23,UK,151524944,10160,976,8751.0,1409,132080,38290775.0,0.0769,7078.0,299
1529,2020-11-24,UK,22667557,19058,224,18005.0,1053,381160,11899483.0,0.05,12656.0,216
1530,2020-11-25,Germany,108136240,6431,914,4291.0,2140,90034,80133190.0,0.0714,1419.0,288
1531,2020-11-26,UK,117988539,44493,896,23359.0,21134,400437,91713816.0,0.1111,16385.0,69
1532,2020-11-27,Germany,112752982,36325,204,16595.0,19730,508550,11488759.0,0.0714,30222.0,279
1533,2020-11-28,France,50223593,24639,801,10323.0,14316,197112,9301951.0,0.125,14480.0,355
1534,2020-11-29,Japan,85090214,33018,957,9586.0,23432,627342,47539093.0,0.0526,30575.0,215
1535,2020-11-30,Japan,111127960,30230,28,328.0,29902,151150,102914087.0,0.2,2897.0,386
1536,2020-12-01,Canada,38738157,40318,928,20501.0,19817,483816,34373616.0,0.0833,8341.0,317
1537,2020-12-02,Brazil,146832808,37065,898,17841.0,19224,222390,105403685.0,0.1667,26407.0,343
1538,2020-12-03,USA,2597954,30330,826,5329.0,25001,576270,227944.0,0.0526,1792.0,138
1539,2020-12-04,Italy,175450819,7015,341,2147.0,4868,56120,78001148.0,0.125,3944.0,353
1540,2020-12-05,France,89934705,3988,124,956.0,3032,23928,27523284.0,0.1667,590.0,287
1541,2020-12-06,Germany,199756084,32460,139,25135.0,7325,292140,80770136.0,0.1111,23564.0,479
1542,2020-12-07,USA,2731622,31782,638,9245.0,22537,349602,481123.0,0.0909,1.0,78
1543,2020-12-08,USA,163078821,7932,532,7139.0,793,95184,54839660.0,0.0833,3880.0,12
1544,2020-12-09,Japan,136775863,29085,400,27262.0,1823,232680,80510170.0,0.125,15850.0,94
1545,2020-12-10,Brazil,64062964,35829,266,7051.0,28778,286632,29014765.0,0.125,1419.0,94
1546,2020-12-11,France,39033594,48798,673,33025.0,15773,487980,34327190.0,0.1,13130.0,243
1547,2020-12-12,Germany,129974235,19007,296,,3277,380140,,0.05,,197
1548,2020-12-13,India,188274721,7034,475,3619.0,3415,126612,39773151.0,0.0556,2321.0,234
1549,2020-12-14,Italy,33246211,36976,398,,722,517664,,0.0714,,21
1550,2020-12-15,Brazil,96221268,9129,479,1620.0,7509,118677,1224073.0,0.0769,5861.0,256
1551,2020-12-16,Brazil,136078231,13813,357,2243.0,11570,234821,16848559.0,0.0588,10746.0,77
1552,2020-12-17,Brazil,95453579,42987,736,6081.0,36906,644805,61670595.0,0.0667,18241.0,401
1553,2020-12-18,Australia,177749701,19852,945,,12908,138964,,0.1429,,492
1554,2020-12-19,Canada,127635047,39704,674,27883.0,11821,516152,17370722.0,0.0769,38591.0,489
1555,2020-12-20,India,156887104,22812,598,,20233,387804,,0.0588,,436
1556,2020-12-21,Australia,197730307,10431,237,8850.0,1581,83448,134065766.0,0.125,5302.0,389
1557,2020-12-22,Brazil,63152087,48014,814,32508.0,15506,384112,60384173.0,0.125,47720.0,456
1558,2020-12-23,Italy,104101618,49533,996,22005.0,27528,346731,8311653.0,0.1429,16415.0,58
1559,2020-12-24,India,11044391,49147,74,20211.0,28936,786352,10175940.0,0.0625,11407.0,164
1560,2020-12-25,Italy,29900030,45791,460,21043.0,24748,412119,21387453.0,0.1111,36468.0,102
1561,2020-12-26,UK,53537636,16547,502,2211.0,14336,231658,15132816.0,0.0714,5311.0,222
1562,2020-12-27,UK,142876042,12602,88,3065.0,9537,63010,25825132.0,0.2,544.0,414
1563,2020-12-28,Brazil,38731983,343,184,135.0,208,2401,22864749.0,0.1429,328.0,270
1564,2020-12-29,Canada,134191089,12460,852,9061.0,3399,249200,67222987.0,0.05,5840.0,316
1565,2020-12-30,Japan,150974166,9035,820,7935.0,1100,171665,114759310.0,0.0526,1161.0,291
1566,2020-12-31,Australia,21976569,8335,801,3449.0,4886,66680,3956990.0,0.125,3777.0,26
1567,2021-01-01,Germany,162461130,35424,338,33947.0,1477,425088,77818492.0,0.0833,25586.0,360
1568,2021-01-02,France,97074445,4453,893,3160.0,1293,62342,10036415.0,0.0714,1977.0,436
1569,2021-01-03,France,139985074,40058,512,19596.0,20462,680986,15206384.0,0.0588,7266.0,298
1570,2021-01-04,Japan,127427383,17239,668,16257.0,982,103434,45371664.0,0.1667,8548.0,102
1571,2021-01-05,India,90802730,3892,142,3056.0,836,58380,89031467.0,0.0667,965.0,252
1572,2021-01-06,Japan,20572139,36952,926,34635.0,2317,591232,2374415.0,0.0625,5281.0,454
1573,2021-01-07,USA,149022088,31376,969,27134.0,4242,407888,11204758.0,0.0769,1166.0,254
