Date,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,Temperature_C,Humidity_pct,WindSpeed_ms,Pressure_hPa
2024-01-25,New York,USA,21.95,39.36,34.21,6.32,0.629,16.51,71.0,Moderate,8.3,46.7,,1015.2
2024-01-26,New York,USA,25.8,44.94,33.58,5.65,0.386,23.67,79.0,Moderate,6.7,56.4,3.18,1027.5
2024-01-27,New York,USA,35.15,36.48,23.36,7.7,0.737,36.43,99.0,Moderate,5.0,53.7,0.3,1013.9
2024-01-28,New York,USA,23.63,,,5.84,0.707,25.34,75.0,,7.6,44.5,1.72,1015.7
2024-01-29,New York,USA,35.26,50.98,30.22,7.91,0.576,20.55,100.0,Moderate,6.3,58.0,1.22,1013.8
2024-01-30,New York,USA,18.15,44.21,29.33,5.98,0.358,26.85,63.0,Moderate,8.6,66.3,6.12,1013.2
2024-01-31,New York,USA,39.13,40.14,26.44,,0.705,30.68,109.0,Unhealthy for Sensitive Groups,0.6,47.3,4.88,1007.7
2024-02-01,New York,USA,26.06,49.87,32.46,7.08,0.76,30.64,80.0,Moderate,3.6,59.7,5.45,1015.7
2024-02-02,New York,USA,33.12,48.75,29.37,4.94,0.854,18.93,95.0,Moderate,6.8,52.1,1.1,1018.3
2024-02-03,New York,USA,29.12,48.74,26.82,6.7,0.567,29.65,87.0,Moderate,10.5,35.5,5.3,1027.2
2024-02-04,New York,USA,35.19,,36.03,4.92,0.628,25.28,100.0,Moderate,5.8,62.9,3.14,1001.9
2024-02-05,New York,USA,28.74,46.22,33.33,5.46,0.382,19.55,86.0,Moderate,4.8,46.8,2.49,1017.4
2024-02-06,New York,USA,19.6,54.11,23.47,5.49,0.592,24.31,66.0,Moderate,8.8,54.1,3.22,998.7
2024-02-07,New York,USA,28.46,62.74,27.31,6.78,0.492,33.35,85.0,Moderate,8.7,52.1,2.72,1016.9
2024-02-08,New York,USA,26.62,35.44,22.07,6.68,0.499,,81.0,Moderate,9.0,45.4,1.67,1022.7
2024-02-09,New York,USA,24.3,55.05,42.19,6.23,,27.44,76.0,Moderate,7.2,55.5,4.79,1018.0
2024-02-10,New York,USA,16.29,56.46,30.97,5.2,0.684,19.25,59.0,Moderate,5.3,63.5,3.62,1022.4
2024-02-11,New York,USA,22.83,48.5,31.48,6.42,,29.88,73.0,Moderate,8.0,39.5,5.06,998.8
2024-02-12,New York,USA,20.03,39.69,33.99,5.62,0.824,17.01,67.0,Moderate,5.3,37.0,1.44,1009.2
2024-02-13,New York,USA,33.47,54.91,30.61,5.49,0.684,35.68,96.0,Moderate,6.6,50.6,2.72,1002.6
2024-02-14,New York,USA,32.14,40.55,27.9,7.69,0.52,,93.0,Moderate,4.0,59.5,2.7,1003.5
2024-02-15,New York,USA,20.35,,24.48,6.33,,15.56,68.0,Moderate,10.9,,0.25,1016.9
2024-02-16,New York,USA,26.58,41.66,27.25,7.52,0.624,36.68,81.0,Moderate,9.8,56.9,2.14,1013.9
2024-02-17,New York,USA,31.01,46.04,38.82,7.1,0.433,23.63,91.0,Moderate,10.4,42.8,3.29,1007.4
2024-02-18,New York,USA,26.04,37.12,34.33,5.18,0.664,16.64,80.0,Moderate,8.2,44.8,5.65,1008.4
2024-02-19,New York,USA,25.33,48.17,25.26,4.3,0.603,13.64,78.0,Moderate,12.4,53.9,0.85,1011.4
2024-02-20,New York,USA,28.59,37.82,19.2,,0.673,28.87,85.0,Moderate,10.2,62.7,6.35,996.8
2024-02-21,New York,USA,19.0,46.32,30.22,,0.479,39.37,65.0,Moderate,8.5,56.7,6.72,1013.6
2024-02-22,New York,USA,29.49,49.72,27.07,5.26,0.723,27.34,87.0,Moderate,7.0,63.7,0.1,1022.5
2024-02-23,New York,USA,24.55,44.66,29.08,7.4,0.595,27.31,77.0,Moderate,7.3,49.3,4.66,1014.3
2024-02-24,New York,USA,33.84,37.33,22.81,6.09,0.561,19.16,97.0,Moderate,8.5,60.6,1.12,1006.2
2024-02-25,New York,USA,21.69,38.13,32.46,5.0,,20.34,71.0,Moderate,10.9,54.7,3.51,998.2
2024-02-26,New York,USA,19.76,42.72,18.56,2.03,0.414,30.09,67.0,Moderate,11.3,45.2,3.14,1015.5
2024-02-27,New York,USA,31.79,55.3,32.87,4.99,0.56,28.31,92.0,Moderate,9.8,44.0,6.09,1015.6
2024-02-28,New York,USA,29.44,49.68,26.05,3.77,0.658,32.71,87.0,Moderate,11.2,72.2,2.48,1011.1
2024-02-29,New York,USA,26.04,39.4,26.95,6.92,0.482,23.94,80.0,Moderate,12.1,44.4,3.35,1012.2
2024-03-01,New York,USA,28.05,50.63,27.23,5.5,0.556,,84.0,Moderate,14.0,59.0,5.78,1007.7
2024-03-02,New York,USA,31.09,44.5,31.36,3.2,0.762,31.27,91.0,Moderate,15.6,63.9,0.1,1022.1
2024-03-03,New York,USA,25.68,48.92,30.55,5.44,0.506,33.23,,Moderate,9.0,55.2,6.02,1005.7
2024-03-04,New York,USA,23.66,53.37,23.65,3.16,0.307,25.1,75.0,Moderate,15.5,,2.98,
2024-03-05,New York,USA,30.09,50.48,26.87,6.28,0.685,16.98,89.0,Moderate,10.5,45.4,2.19,1016.9
2024-03-06,New York,USA,18.47,63.03,30.83,4.78,0.534,19.59,64.0,Moderate,7.9,51.9,5.86,1004.6
2024-03-07,New York,USA,30.54,41.04,28.62,5.58,0.645,36.4,90.0,Moderate,11.2,59.1,5.84,1017.9
2024-03-08,New York,USA,22.22,40.79,22.39,7.74,0.585,19.0,72.0,Moderate,9.8,53.8,5.92,1011.9
2024-03-09,New York,USA,27.21,36.07,30.43,7.07,0.643,11.74,82.0,Moderate,11.7,46.5,4.71,1013.4
2024-03-10,New York,USA,32.65,39.25,27.47,5.27,0.632,22.26,94.0,Moderate,9.8,50.5,4.55,1019.2
2024-03-11,New York,USA,23.53,47.16,29.53,5.33,0.53,34.51,75.0,Moderate,17.2,62.9,5.67,
2024-03-12,New York,USA,20.4,47.95,34.16,6.55,0.463,23.72,68.0,Moderate,16.7,58.3,4.05,1013.1
2024-03-13,New York,USA,31.34,50.16,25.84,6.49,0.558,35.53,91.0,Moderate,16.2,64.9,0.39,1016.1
2024-03-14,New York,USA,31.08,35.17,36.6,6.11,0.653,36.25,91.0,Moderate,9.6,63.0,4.39,
2024-03-15,New York,USA,31.7,24.7,23.47,,0.657,25.91,92.0,Moderate,11.4,53.7,4.21,1010.9
2024-03-16,New York,USA,23.55,42.78,25.31,4.87,0.397,30.51,75.0,Moderate,13.5,48.5,4.24,
2024-03-17,New York,USA,24.33,45.78,31.87,5.37,0.653,14.7,76.0,Moderate,12.0,47.2,6.27,1017.5
2024-03-18,New York,USA,17.85,33.28,19.95,5.8,0.563,28.0,63.0,Moderate,11.8,55.7,8.36,
2024-03-19,New York,USA,29.51,39.01,31.52,6.12,0.532,35.55,87.0,Moderate,17.1,56.5,3.39,1017.7
2024-03-20,New York,USA,31.82,29.25,20.21,7.11,0.466,39.93,92.0,Moderate,12.6,52.2,5.59,1018.1
2024-03-21,New York,USA,17.89,46.45,23.09,5.86,0.539,30.16,63.0,Moderate,12.9,42.6,2.59,1017.9
2024-03-22,New York,USA,25.73,33.76,31.84,5.75,0.607,24.32,79.0,Moderate,19.2,59.9,6.52,1010.1
2024-03-23,New York,USA,14.3,32.77,31.5,3.88,0.716,26.75,55.0,Moderate,15.9,58.1,3.21,1012.1
2024-03-24,New York,USA,18.42,58.0,28.76,3.24,0.357,35.68,64.0,Moderate,15.0,41.6,8.33,997.1
2024-03-25,New York,USA,20.91,40.8,22.62,6.31,,33.1,69.0,Moderate,15.0,60.4,3.38,1004.8
2024-03-26,New York,USA,27.95,55.75,26.33,5.35,0.517,23.04,84.0,Moderate,14.0,62.5,4.22,1024.2
2024-03-27,New York,USA,26.74,,29.17,4.95,0.314,39.79,82.0,Moderate,16.8,79.7,2.81,1018.3
2024-03-28,New York,USA,19.22,32.52,37.35,2.6,0.513,44.8,65.0,Moderate,11.9,52.1,5.39,1006.6
2024-03-29,New York,USA,24.41,32.92,32.21,6.77,0.454,12.64,77.0,Moderate,17.2,64.3,4.7,1016.2
2024-03-30,New York,USA,23.97,36.63,21.55,5.15,0.48,37.61,76.0,Moderate,13.9,52.5,3.86,1009.1
2024-03-31,New York,USA,15.4,44.74,18.54,5.27,0.57,42.75,57.0,Moderate,21.9,66.4,2.41,1011.8
2024-04-01,New York,USA,23.71,38.31,25.68,6.57,0.517,39.35,75.0,Moderate,13.5,,0.66,
2024-04-02,New York,USA,21.12,26.5,23.34,5.56,0.342,26.91,69.0,Moderate,15.5,62.4,0.1,1016.3
2024-04-03,New York,USA,20.64,47.73,26.6,6.64,0.546,,68.0,,17.7,59.7,2.4,1010.2
2024-04-04,New York,USA,9.72,,23.69,4.18,0.363,,41.0,Good,17.8,57.0,3.02,1006.0
2024-04-05,New York,USA,19.82,30.37,23.07,5.62,0.417,45.03,67.0,Moderate,15.4,41.7,3.18,1009.6
2024-04-06,New York,USA,,33.27,16.32,4.8,,25.0,,Unhealthy for Sensitive Groups,17.8,59.5,3.65,1011.4
2024-04-07,New York,USA,19.15,31.28,17.21,6.58,0.777,26.16,65.0,Moderate,15.5,46.3,5.1,
2024-04-08,New York,USA,24.36,40.27,22.71,6.4,0.426,33.55,76.0,Moderate,14.2,35.5,5.41,1009.3
2024-04-09,New York,USA,26.53,33.23,22.8,4.93,,22.43,81.0,Moderate,15.2,47.4,3.44,1019.7
2024-04-10,New York,USA,17.0,35.23,24.4,3.65,0.512,41.63,61.0,Moderate,18.5,54.6,1.99,1012.3
2024-04-11,New York,USA,16.75,30.76,22.47,4.35,0.591,30.01,60.0,Moderate,18.7,51.3,1.86,1016.6
2024-04-12,New York,USA,22.49,30.43,7.31,5.99,0.556,42.41,72.0,Moderate,20.9,55.1,2.75,1002.3
2024-04-13,New York,USA,20.95,31.54,18.89,2.86,0.327,25.11,69.0,Moderate,20.5,63.9,2.16,1020.3
2024-04-14,New York,USA,20.66,48.11,25.65,5.32,0.484,29.69,69.0,Moderate,14.9,56.6,3.33,1028.6
2024-04-15,New York,USA,23.77,27.66,22.11,4.05,0.446,25.77,75.0,Moderate,20.6,51.8,4.68,1009.4
2024-04-16,New York,USA,17.92,40.03,12.04,5.71,0.632,45.31,63.0,Moderate,16.7,57.4,2.7,1004.1
2024-04-17,New York,USA,20.23,21.89,25.26,5.48,0.607,38.96,,Moderate,17.6,53.5,3.72,1021.8
2024-04-18,New York,USA,27.04,33.68,27.04,3.78,0.497,33.14,82.0,Moderate,19.4,48.4,,1005.5
2024-04-19,New York,USA,22.46,24.46,20.29,5.51,,28.95,72.0,Moderate,12.9,48.6,3.86,1017.0
2024-04-20,New York,USA,13.53,18.54,17.32,3.72,0.698,36.8,53.0,Moderate,20.7,63.8,2.69,
2024-04-21,New York,USA,20.57,39.09,21.08,5.65,0.572,,68.0,Moderate,21.1,58.1,8.29,1018.4
2024-04-22,New York,USA,21.12,28.6,,4.98,,47.85,,,14.2,46.8,5.3,
2024-04-23,New York,USA,19.98,27.36,20.81,5.15,0.325,34.87,67.0,Moderate,19.5,52.8,4.85,1015.8
2024-04-24,New York,USA,18.43,18.23,27.23,3.11,0.648,31.03,,Moderate,20.3,60.1,3.15,1014.9
2024-04-25,New York,USA,17.42,49.48,22.2,4.09,0.454,45.1,62.0,Moderate,20.8,56.5,0.92,1019.9
2024-04-26,New York,USA,20.46,28.85,22.68,,0.51,,68.0,Moderate,22.1,39.6,5.77,1002.5
2024-04-27,New York,USA,25.35,40.28,29.32,4.74,0.454,46.32,79.0,Moderate,17.1,55.3,3.09,1010.4
2024-04-28,New York,USA,15.62,,24.38,6.02,0.38,35.31,58.0,Moderate,13.2,66.7,1.06,1015.9
2024-04-29,New York,USA,19.82,40.79,16.26,4.85,0.617,39.76,67.0,Moderate,18.2,43.3,6.18,1010.4
2024-04-30,New York,USA,17.04,54.05,25.14,5.54,0.616,27.45,61.0,Moderate,24.3,68.4,2.7,1017.5
2024-05-01,New York,USA,22.96,25.53,24.96,3.28,0.732,39.75,73.0,Moderate,22.0,42.0,4.21,1020.3
2024-05-02,New York,USA,13.54,26.95,16.71,2.61,0.243,46.07,53.0,,17.6,40.7,2.54,1013.3
2024-05-03,New York,USA,20.8,23.55,17.19,4.7,0.516,47.82,69.0,Moderate,22.1,41.7,1.92,1020.5
2024-05-04,New York,USA,26.63,,19.12,2.75,0.578,31.96,81.0,Moderate,25.9,54.3,1.95,1002.3
2024-05-05,New York,USA,16.31,29.81,18.28,3.98,0.571,43.96,59.0,Moderate,21.6,64.1,1.85,1017.3
2024-05-06,New York,USA,21.02,43.84,12.89,2.87,0.294,43.23,69.0,Moderate,21.8,59.5,0.1,1021.8
2024-05-07,New York,USA,18.61,35.35,21.47,3.14,0.457,40.67,64.0,Moderate,21.5,58.9,3.32,1004.8
2024-05-08,New York,USA,16.42,44.54,16.73,4.02,,55.23,59.0,Moderate,20.8,45.2,4.71,1008.1
2024-05-09,New York,USA,,35.43,16.97,3.53,0.49,48.31,64.0,Moderate,21.7,56.3,1.48,1013.7
2024-05-10,New York,USA,15.15,30.63,26.34,2.44,0.532,42.28,57.0,Moderate,21.6,48.1,4.0,1026.0
2024-05-11,New York,USA,4.26,12.64,18.24,4.23,0.5,44.35,18.0,Good,17.7,59.9,3.19,1018.3
2024-05-12,New York,USA,13.3,16.15,16.75,4.41,0.428,41.56,53.0,Moderate,20.4,53.9,6.17,1028.3
2024-05-13,New York,USA,18.91,38.34,15.24,5.47,0.334,32.84,65.0,Moderate,24.9,55.7,6.01,1018.0
2024-05-14,New York,USA,10.21,30.8,14.28,5.33,0.386,37.37,43.0,Good,17.0,64.3,2.88,1011.4
2024-05-15,New York,USA,18.99,21.26,11.05,3.97,0.256,41.71,65.0,Moderate,20.1,44.1,0.55,1013.6
2024-05-16,New York,USA,21.95,37.37,,5.49,0.304,48.25,71.0,Moderate,21.1,49.2,4.96,1015.6
2024-05-17,New York,USA,19.51,15.61,23.55,4.53,,46.86,66.0,Moderate,25.1,49.1,2.19,1011.3
2024-05-18,New York,USA,5.15,31.34,22.85,,0.426,50.22,21.0,Good,22.2,42.4,3.73,1020.8
2024-05-19,New York,USA,17.96,25.02,22.1,4.12,0.337,44.16,63.0,Moderate,21.8,59.9,1.88,1015.0
2024-05-20,New York,USA,20.4,30.18,19.31,3.7,0.428,41.08,68.0,Moderate,22.3,47.8,3.01,1001.0
2024-05-21,New York,USA,16.1,33.32,,4.74,0.526,43.75,59.0,Moderate,20.3,63.7,5.1,1015.7
2024-05-22,New York,USA,13.24,31.06,16.29,2.65,0.402,37.32,53.0,,24.7,57.3,3.3,1012.8
2024-05-23,New York,USA,10.4,18.72,26.4,3.36,0.177,,43.0,Good,20.4,59.6,6.15,1011.7
2024-05-24,New York,USA,21.46,33.84,25.49,4.25,0.286,30.09,70.0,,21.0,51.0,5.29,1020.3
2024-05-25,New York,USA,10.1,37.96,13.66,2.46,,47.31,42.0,Good,21.6,65.5,1.87,1017.4
2024-05-26,New York,USA,9.42,36.12,18.0,3.85,0.304,42.31,39.0,Good,24.4,69.5,1.61,1011.0
2024-05-27,New York,USA,12.33,,9.69,2.55,0.297,55.39,51.0,Moderate,25.7,48.4,4.89,1008.2
2024-05-28,New York,USA,14.86,29.61,,3.78,0.16,50.96,56.0,Moderate,26.1,62.1,1.71,1013.7
2024-05-29,New York,USA,15.12,42.11,20.2,5.57,0.254,44.5,57.0,Moderate,22.0,62.8,5.55,1015.3
2024-05-30,New York,USA,15.6,30.13,10.1,2.89,0.299,46.18,58.0,Moderate,21.8,48.2,0.62,1015.6
2024-05-31,New York,USA,8.18,35.06,18.54,,0.227,59.59,34.0,Good,29.0,55.2,4.21,1012.9
2024-06-01,New York,USA,19.99,33.11,7.95,2.33,0.386,52.22,67.0,Moderate,23.9,41.4,4.5,1023.9
2024-06-02,New York,USA,3.39,34.25,25.89,4.53,0.325,53.34,14.0,Good,23.3,59.3,3.65,1013.7
2024-06-03,New York,USA,10.98,21.83,24.76,2.55,0.088,,46.0,Good,22.5,52.9,2.78,1013.1
2024-06-04,New York,USA,10.92,38.78,15.55,2.0,0.05,,45.0,Good,22.6,58.0,1.83,1013.6
2024-06-05,New York,USA,14.5,33.67,17.29,1.89,,50.88,55.0,Moderate,21.3,56.5,4.2,1015.9
2024-06-06,New York,USA,16.37,27.62,20.96,4.19,0.421,35.65,59.0,Moderate,19.4,48.7,3.05,
2024-06-07,New York,USA,9.4,27.43,11.93,,0.156,44.07,39.0,Good,23.1,,4.28,1001.0
2024-06-08,New York,USA,21.67,23.47,16.56,,0.218,52.53,71.0,Moderate,18.9,65.7,3.84,1015.2
2024-06-09,New York,USA,16.97,21.23,22.48,2.32,0.198,49.87,61.0,Moderate,20.4,50.5,3.97,1017.4
2024-06-10,New York,USA,14.08,17.05,14.36,2.37,0.309,44.72,54.0,Moderate,21.4,46.2,0.19,1019.5
2024-06-11,New York,USA,17.78,14.1,19.23,3.25,0.158,41.95,62.0,Moderate,23.5,60.9,4.57,1009.8
2024-06-12,New York,USA,16.43,23.31,12.22,4.38,0.337,53.11,59.0,Moderate,21.2,50.8,4.98,
2024-06-13,New York,USA,12.95,15.33,16.81,1.82,0.362,42.81,52.0,Moderate,23.4,67.6,4.16,1010.9
2024-06-14,New York,USA,18.29,18.18,10.82,2.7,,57.28,63.0,Moderate,22.7,52.7,4.26,1027.6
2024-06-15,New York,USA,12.75,36.5,16.93,4.2,0.44,51.44,52.0,Moderate,23.9,53.3,4.13,1020.1
2024-06-16,New York,USA,20.5,34.89,13.29,2.41,0.209,51.5,68.0,,26.3,50.5,3.17,1016.9
2024-06-17,New York,USA,12.22,22.53,,3.14,0.221,51.3,50.0,Good,25.1,75.0,6.23,
2024-06-18,New York,USA,8.44,36.27,23.26,3.14,0.261,56.0,35.0,Good,23.2,45.8,0.95,1004.0
2024-06-19,New York,USA,14.88,29.88,10.56,3.69,0.368,53.46,56.0,Moderate,,56.7,5.9,1016.7
2024-06-20,New York,USA,7.39,40.01,10.57,3.05,0.626,54.66,31.0,Good,21.9,57.7,4.44,1014.2
2024-06-21,New York,USA,11.08,12.62,9.49,,0.468,42.89,46.0,Good,24.4,66.2,4.67,1021.5
2024-06-22,New York,USA,10.63,29.24,21.02,4.23,0.416,43.24,44.0,Good,25.7,58.9,3.23,1009.4
2024-06-23,New York,USA,15.77,15.02,13.05,,0.434,55.16,58.0,Moderate,22.8,46.1,2.1,1020.7
2024-06-24,New York,USA,14.45,22.69,15.98,3.89,0.175,48.55,55.0,Moderate,,56.9,5.49,1017.5
2024-06-25,New York,USA,9.57,3.0,16.13,1.72,0.366,63.25,40.0,Good,21.4,60.2,5.07,1015.1
2024-06-26,New York,USA,15.03,5.27,15.39,3.0,0.433,58.99,56.0,Moderate,22.7,39.8,0.63,1021.5
2024-06-27,New York,USA,12.97,10.71,8.41,3.29,0.316,64.02,52.0,Moderate,23.7,58.1,3.42,1017.9
2024-06-28,New York,USA,22.12,31.57,24.83,3.67,0.101,,72.0,Moderate,25.9,53.1,3.5,1008.1
2024-06-29,New York,USA,20.5,36.64,13.8,2.71,0.458,60.03,68.0,Moderate,19.8,60.4,,1014.1
2024-06-30,New York,USA,8.86,15.7,1.0,2.16,0.052,49.05,37.0,Good,24.8,45.7,5.9,1024.7
2024-07-01,New York,USA,14.4,28.45,6.78,3.2,0.122,40.89,55.0,Moderate,20.6,53.8,3.43,1012.6
2024-07-02,New York,USA,7.37,24.01,11.36,3.13,0.267,40.46,31.0,Good,22.1,59.4,5.01,1005.6
2024-07-03,New York,USA,,19.12,20.66,3.55,0.136,56.63,39.0,Good,26.9,56.7,2.1,1018.1
2024-07-04,New York,USA,14.06,20.8,19.24,2.95,,59.31,,Moderate,22.4,45.7,4.09,1022.3
2024-07-05,New York,USA,2.0,29.37,14.93,2.28,0.214,59.7,8.0,Good,25.3,,4.05,
2024-07-06,New York,USA,16.58,8.32,17.96,1.39,0.322,48.23,60.0,Moderate,24.6,49.6,1.62,1014.9
2024-07-07,New York,USA,13.65,30.07,12.06,1.05,0.379,63.67,,Moderate,22.1,58.9,2.94,1024.6
2024-07-08,New York,USA,10.43,22.45,,4.9,0.227,62.7,43.0,Good,21.8,54.4,2.09,1007.4
2024-07-09,New York,USA,11.58,21.61,12.85,1.03,0.329,39.97,48.0,Good,22.6,42.4,5.12,
2024-07-10,New York,USA,15.99,18.64,10.95,2.61,0.286,,59.0,Moderate,24.4,38.7,4.69,1015.3
2024-07-11,New York,USA,9.11,,,3.15,0.155,54.17,38.0,Good,23.8,61.9,3.3,1000.8
2024-07-12,New York,USA,14.27,7.98,10.39,1.24,0.355,46.19,55.0,Moderate,25.7,45.7,0.1,1010.9
2024-07-13,New York,USA,6.37,34.28,11.23,4.37,0.254,56.31,27.0,Good,21.9,74.0,1.43,994.7
2024-07-14,New York,USA,14.3,13.79,15.65,2.84,0.226,50.99,55.0,Moderate,24.1,52.1,3.23,1010.0
2024-07-15,New York,USA,21.14,,7.26,2.93,0.191,45.13,70.0,Moderate,15.0,52.4,3.05,1021.1
2024-07-16,New York,USA,18.24,27.05,18.31,3.99,0.353,63.54,63.0,Moderate,19.8,,2.37,1009.7
2024-07-17,New York,USA,12.24,37.04,19.1,,0.283,52.97,51.0,Moderate,24.3,58.5,,1026.9
2024-07-18,New York,USA,15.94,15.87,11.11,3.98,0.388,60.67,58.0,Moderate,24.1,46.7,6.27,1021.1
2024-07-19,New York,USA,11.08,25.98,15.57,,0.148,,46.0,,19.0,50.2,6.58,1015.5
2024-07-20,New York,USA,14.94,20.21,6.84,3.45,0.355,59.32,56.0,Moderate,21.6,51.7,4.52,1005.5
2024-07-21,New York,USA,17.1,21.4,16.13,5.82,0.259,54.69,61.0,Moderate,22.6,39.2,4.6,999.0
2024-07-22,New York,USA,16.83,16.77,10.98,2.89,0.128,52.88,60.0,Moderate,19.7,44.7,3.11,1020.3
2024-07-23,New York,USA,16.67,18.09,13.87,2.26,0.145,46.28,60.0,Moderate,23.0,49.2,3.39,1006.9
2024-07-24,New York,USA,17.03,28.47,22.49,4.64,0.179,47.52,61.0,Moderate,23.1,47.9,3.92,1010.9
2024-07-25,New York,USA,17.68,,13.2,,0.421,49.18,62.0,Moderate,22.1,53.9,4.19,1009.3
2024-07-26,New York,USA,7.52,24.28,18.89,,0.279,45.07,31.0,Good,23.3,59.7,3.31,1007.2
2024-07-27,New York,USA,13.55,24.44,14.57,1.6,,54.42,53.0,Moderate,23.0,53.9,5.81,1013.0
2024-07-28,New York,USA,20.14,24.98,9.02,4.01,0.251,50.08,67.0,Moderate,24.5,45.0,0.35,1011.7
2024-07-29,New York,USA,,30.67,15.56,0.5,0.175,44.26,56.0,Moderate,17.0,53.6,4.42,1018.8
2024-07-30,New York,USA,15.7,18.25,20.28,2.71,0.305,48.33,,Moderate,21.0,51.6,1.01,1016.8
2024-07-31,New York,USA,14.09,30.14,11.38,,0.102,56.63,54.0,Moderate,23.2,46.7,5.51,1022.4
2024-08-01,New York,USA,10.41,35.92,6.43,2.82,0.05,59.22,43.0,Good,17.6,39.4,3.97,1019.2
2024-08-02,New York,USA,11.29,24.49,23.79,1.81,0.177,60.17,47.0,Good,21.9,66.4,1.17,1002.3
2024-08-03,New York,USA,6.18,29.55,21.02,4.34,0.37,61.2,26.0,Good,19.7,39.1,0.59,1004.3
2024-08-04,New York,USA,,11.53,10.44,3.77,0.338,62.83,15.0,Good,18.0,58.0,5.87,1009.9
2024-08-05,New York,USA,11.21,35.6,13.33,4.81,,63.45,47.0,Good,24.1,47.3,2.95,1005.6
2024-08-06,New York,USA,11.01,9.9,6.26,1.46,,38.93,46.0,Good,24.2,62.3,5.87,1015.1
2024-08-07,New York,USA,21.76,11.11,22.05,,0.271,51.39,71.0,Moderate,18.4,55.5,3.84,998.8
2024-08-08,New York,USA,16.63,33.45,10.85,2.52,0.411,45.1,60.0,Moderate,22.4,57.3,7.7,1012.2
2024-08-09,New York,USA,10.94,,15.89,5.1,0.504,46.31,46.0,Good,19.9,49.4,1.93,
2024-08-10,New York,USA,22.11,,13.14,6.54,0.227,49.95,72.0,Moderate,21.0,57.7,2.39,1019.7
2024-08-11,New York,USA,14.52,24.99,12.06,2.92,0.43,57.88,55.0,Moderate,19.1,48.8,5.08,1014.8
2024-08-12,New York,USA,18.15,15.62,15.38,4.2,0.221,64.05,63.0,Moderate,24.1,53.4,3.15,1014.9
2024-08-13,New York,USA,14.68,,11.15,2.02,0.345,54.1,56.0,Moderate,19.8,62.2,5.96,1017.5
2024-08-14,New York,USA,15.74,22.4,15.99,,0.164,59.23,58.0,Moderate,24.1,44.1,4.48,1003.9
2024-08-15,New York,USA,22.18,24.25,28.28,2.34,0.25,53.0,72.0,Moderate,21.9,61.5,5.25,1011.6
2024-08-16,New York,USA,18.93,43.96,19.76,2.13,,,65.0,Moderate,21.2,41.7,4.79,1012.8
2024-08-17,New York,USA,19.09,25.04,22.89,3.88,0.454,47.07,65.0,Moderate,18.2,43.8,1.45,1013.6
2024-08-18,New York,USA,14.46,28.25,12.45,3.39,0.486,52.57,55.0,Moderate,19.3,57.3,5.74,1014.0
2024-08-19,New York,USA,11.6,20.39,13.25,2.48,,61.2,48.0,Good,18.0,47.8,1.21,1023.4
2024-08-20,New York,USA,19.1,19.01,16.75,4.96,0.313,55.1,65.0,Moderate,18.5,52.6,0.1,1010.6
2024-08-21,New York,USA,11.66,29.64,17.38,3.47,,32.46,49.0,Good,18.6,45.6,1.25,1011.3
2024-08-22,New York,USA,14.52,29.61,18.39,2.21,0.3,58.64,55.0,Moderate,22.6,52.5,3.67,1007.6
2024-08-23,New York,USA,19.62,45.61,13.62,4.73,0.418,47.16,66.0,Moderate,,74.8,4.88,1018.8
2024-08-24,New York,USA,13.5,26.01,10.29,4.23,0.281,40.9,53.0,Moderate,16.1,74.3,2.96,1015.2
2024-08-25,New York,USA,8.66,23.95,9.61,,0.215,53.42,36.0,Good,13.6,49.9,,1022.2
2024-08-26,New York,USA,14.74,22.35,17.13,5.88,0.297,47.61,56.0,Moderate,15.3,49.6,4.29,1018.4
2024-08-27,New York,USA,16.3,33.15,11.64,1.95,0.432,43.99,59.0,Moderate,14.8,56.6,3.65,1011.9
2024-08-28,New York,USA,22.81,42.43,21.53,3.88,0.507,48.17,73.0,Moderate,17.1,,2.09,1018.6
2024-08-29,New York,USA,7.45,20.97,15.06,1.61,0.288,47.46,31.0,Good,20.0,51.0,3.68,1004.0
2024-08-30,New York,USA,8.96,9.66,,2.97,0.366,50.21,37.0,Good,19.3,71.0,,1008.7
2024-08-31,New York,USA,18.62,47.14,14.32,2.41,0.05,31.81,64.0,Moderate,20.7,53.6,1.45,1013.0
2024-09-01,New York,USA,28.22,26.66,26.69,2.25,0.525,42.09,85.0,Moderate,15.0,47.5,2.92,1018.9
2024-09-02,New York,USA,12.89,36.14,13.63,3.34,0.278,58.43,52.0,Moderate,18.1,57.3,3.0,1009.5
2024-09-03,New York,USA,10.36,38.5,9.24,,0.457,33.75,43.0,Good,17.1,48.0,,1012.0
2024-09-04,New York,USA,4.21,32.68,12.48,2.8,0.355,47.84,18.0,Good,17.6,61.3,0.1,1015.9
2024-09-05,New York,USA,15.63,22.41,18.84,4.66,0.241,54.76,58.0,Moderate,19.2,58.0,1.3,1025.9
2024-09-06,New York,USA,17.09,28.72,18.2,4.22,0.468,44.5,61.0,Moderate,13.0,63.3,2.03,
2024-09-07,New York,USA,15.45,,19.64,,0.296,45.25,57.0,Moderate,14.8,61.1,4.38,
2024-09-08,New York,USA,14.44,30.02,20.39,4.5,0.44,43.27,55.0,Moderate,12.9,59.0,4.31,1006.4
2024-09-09,New York,USA,20.19,29.29,17.31,3.86,,54.77,,Moderate,15.5,53.2,4.59,1005.0
