OrderID,Date,Product,Category,Region,Salesperson,Quantity,UnitPrice,DiscountPct,Sales,CustomerRating
100999,2024-01-03,,Sports,,SP037,4.0,1097.34,0.0,4389.36,3.0
101000,2025-08-02,Bag,Books,South,SP049,15.0,1801.07,15.0,22963.64,2.0
101001,2025-05-31,Bag,Clothing,East,SP006,15.0,1524.55,25.0,17151.19,5.0
101002,2025-11-11,Headphones,Home,North,SP043,20.0,822.21,5.0,15621.99,4.0
101003,2024-10-11,Laptop,Beauty,East,SP036,3.0,1732.58,25.0,3898.3,1.0
101004,2025-10-21,Mixer,Beauty,North,SP037,18.0,174.88,20.0,2518.27,5.0
101005,2024-07-12,Phone,Books,South,SP002,16.0,1007.76,0.0,16124.16,3.0
101006,2024-07-29,Bag,Electronics,East,SP026,8.0,1660.23,20.0,10625.47,5.0
101007,2024-02-16,,Sports,South,SP027,16.0,1724.64,0.0,27594.24,1.0
101008,2025-06-24,Phone,Electronics,,SP019,11.0,767.11,,8438.21,2.0
101009,2024-07-06,Watch,Sports,South,SP004,,1537.77,5.0,13147.93,5.0
101010,2024-11-29,,Sports,North,SP021,6.0,59.21,0.0,355.26,2.0
101011,2025-02-26,Laptop,Clothing,South,SP049,11.0,,0.0,5715.38,5.0
101012,2025-08-23,Headphones,Electronics,East,SP004,8.0,988.49,20.0,6326.34,3.0
101013,2025-04-20,Laptop,Sports,South,SP002,18.0,817.12,15.0,12501.94,3.0
101014,2025-07-21,,Books,South,SP020,19.0,1351.82,5.0,24400.35,5.0
101015,2025-02-20,Mixer,Clothing,South,SP024,15.0,172.4,25.0,1939.5,5.0
101016,2024-06-21,Mixer,Sports,North,SP001,8.0,1077.38,15.0,7326.18,4.0
101017,2025-09-27,Laptop,Electronics,West,SP018,10.0,1307.85,5.0,12424.57,5.0
101018,2024-09-13,Chair,Beauty,East,SP003,13.0,1998.49,25.0,19485.28,2.0
101019,2025-06-30,Headphones,Books,North,SP009,,144.52,0.0,2745.88,5.0
101020,2024-10-13,Book,Books,East,SP041,14.0,425.65,20.0,4767.28,3.0
101021,2025-12-25,Book,Home,South,SP030,15.0,549.66,25.0,6183.67,5.0
101022,2024-12-02,Laptop,Beauty,West,SP001,1.0,1828.47,5.0,1737.05,1.0
101023,2025-11-19,Bag,Sports,North,SP042,6.0,829.26,25.0,3731.67,1.0
101024,2025-07-05,Bag,Books,North,SP023,1.0,1785.68,25.0,1339.26,4.0
101025,2025-09-07,Laptop,Electronics,West,SP024,12.0,776.57,25.0,6989.13,2.0
101026,2025-03-31,Watch,Books,East,SP013,1.0,446.93,0.0,446.93,1.0
101027,2025-09-20,Chair,Sports,,SP003,10.0,1617.79,5.0,15369.0,3.0
101028,2025-05-19,Headphones,Electronics,East,SP037,20.0,422.13,5.0,8020.47,5.0
101029,2025-05-20,Camera,Books,South,SP005,6.0,1105.81,25.0,4976.14,5.0
101030,2024-05-11,Chair,Beauty,East,SP013,3.0,259.22,20.0,622.13,1.0
101031,2025-12-10,Mixer,Sports,North,SP028,18.0,1230.84,25.0,16616.34,1.0
101032,2024-11-26,Watch,Electronics,West,SP032,14.0,,15.0,20104.57,3.0
101033,2025-06-13,Laptop,Home,West,SP035,2.0,1768.19,5.0,3359.56,4.0
101034,2024-11-19,Phone,Beauty,,SP048,1.0,786.76,10.0,708.08,2.0
101035,2025-12-07,Chair,Clothing,East,SP020,14.0,1915.76,5.0,25479.61,1.0
101036,2025-10-03,Laptop,Beauty,East,SP017,4.0,60.61,15.0,206.07,2.0
101037,2024-04-20,Laptop,Home,South,SP005,16.0,480.53,10.0,6919.63,5.0
101038,2025-09-26,Bag,Beauty,North,SP006,15.0,1529.38,25.0,17205.53,1.0
101039,2024-02-04,Phone,Clothing,North,SP029,13.0,629.99,25.0,6142.4,1.0
101040,2024-11-04,Phone,Books,North,SP036,20.0,1254.24,0.0,25084.8,1.0
101041,2024-10-28,Headphones,Clothing,North,SP030,,806.36,20.0,8386.14,4.0
101042,2025-04-20,Phone,Home,North,SP030,14.0,1760.48,20.0,19717.38,5.0
101043,2024-12-02,Laptop,Beauty,North,SP038,19.0,389.0,0.0,7391.0,2.0
101044,2025-08-09,Book,Sports,West,SP047,5.0,1276.54,10.0,5744.43,5.0
101045,2025-03-31,Laptop,Clothing,East,SP038,6.0,490.09,0.0,2940.54,4.0
101046,2025-06-09,Shoes,Clothing,West,SP020,12.0,625.82,20.0,6007.87,5.0
101047,2024-12-17,Mixer,Beauty,South,SP004,10.0,740.82,0.0,7408.2,2.0
101048,2025-06-03,Book,Clothing,South,SP041,18.0,1718.11,15.0,26287.08,2.0
101049,2024-03-11,,Beauty,East,SP038,11.0,382.76,15.0,3578.81,5.0
101050,2024-12-09,Shoes,Electronics,West,SP003,20.0,602.77,10.0,10849.86,4.0
101051,2024-08-12,Chair,Sports,South,SP016,1.0,,25.0,959.5,4.0
101052,2024-12-05,Laptop,Home,North,SP005,13.0,414.61,5.0,5120.43,3.0
101053,2024-01-31,Bag,Clothing,East,SP003,18.0,234.8,10.0,3803.76,1.0
101054,2024-07-22,Watch,Books,South,SP022,7.0,571.78,5.0,3802.34,5.0
101055,2024-09-08,Watch,Electronics,North,SP044,6.0,396.0,5.0,2257.2,2.0
101056,2025-01-23,Watch,Sports,South,SP024,4.0,680.07,5.0,2584.27,3.0
101057,2025-11-07,Headphones,Books,North,SP008,,1882.62,,9036.58,2.0
101058,2024-05-13,Book,Home,West,SP041,7.0,387.4,15.0,2305.03,2.0
101059,2024-02-17,Watch,Clothing,East,SP016,20.0,1176.72,20.0,18827.52,1.0
101060,2025-10-06,Camera,Sports,South,SP047,9.0,1746.34,20.0,12573.65,1.0
101061,2025-04-26,Headphones,Books,East,SP032,20.0,134.42,20.0,2150.72,5.0
101062,2025-04-20,Mixer,Books,West,SP046,6.0,647.04,10.0,3494.02,4.0
101063,2025-04-30,Camera,Books,North,SP014,9.0,1164.47,25.0,7860.17,2.0
101064,2024-07-26,Chair,Home,West,SP025,15.0,1727.02,15.0,22019.5,5.0
101065,2024-06-09,Shoes,Electronics,East,SP029,12.0,512.79,0.0,6153.48,5.0
101066,2024-12-26,Mixer,Beauty,East,SP028,8.0,1170.0,15.0,7956.0,4.0
101067,2025-04-23,Book,Home,West,SP002,14.0,820.86,15.0,9768.23,2.0
101068,2025-03-28,Book,Electronics,East,SP033,8.0,534.92,,4279.36,5.0
101069,2025-07-13,Phone,Electronics,North,SP024,3.0,,5.0,4482.54,1.0
101070,2025-07-13,Book,Home,East,SP048,7.0,670.85,25.0,3521.96,3.0
101071,2024-07-14,Mixer,Home,North,SP050,,1996.0,25.0,29940.0,3.0
101072,2024-10-15,Headphones,Beauty,North,SP031,12.0,1567.34,15.0,15986.87,5.0
101073,2024-06-01,Chair,Sports,,SP034,13.0,459.02,25.0,4475.44,5.0
101074,2025-07-19,Book,Electronics,East,SP013,15.0,1446.41,15.0,18441.73,4.0
101075,2025-12-15,Mixer,Electronics,East,SP009,14.0,423.12,15.0,5035.13,5.0
101076,2024-05-11,Bag,Books,East,SP022,10.0,1886.99,0.0,18869.9,2.0
101077,2025-03-05,Mixer,Home,East,SP038,14.0,1373.1,15.0,16339.89,1.0
101078,2025-08-04,Book,Beauty,West,SP025,2.0,1844.68,5.0,3504.89,2.0
101079,2025-02-04,Bag,Electronics,East,SP037,3.0,1071.31,5.0,3053.23,4.0
101080,2025-10-16,Mixer,Clothing,North,SP045,10.0,191.02,0.0,1910.2,5.0
101081,2025-05-15,Headphones,Home,South,SP015,1.0,377.45,0.0,377.45,3.0
101082,2025-11-06,Book,Beauty,North,SP011,17.0,144.61,0.0,2458.37,3.0
101083,2025-02-24,Shoes,Beauty,West,SP031,13.0,318.29,0.0,4137.77,1.0
101084,2025-02-02,Watch,Sports,West,SP011,7.0,264.21,,1757.0,5.0
101085,2025-08-11,,Home,South,SP001,10.0,1177.05,20.0,9416.4,2.0
101086,2025-04-01,Chair,Beauty,East,SP037,3.0,1650.04,20.0,3960.1,4.0
101087,2025-04-16,Phone,Home,West,SP023,15.0,1154.38,25.0,12986.78,3.0
101088,2025-02-04,Headphones,Clothing,South,SP040,20.0,1647.74,5.0,31307.06,4.0
101089,2025-04-13,Camera,Electronics,West,SP045,13.0,1822.11,5.0,22503.06,1.0
101090,2024-09-02,Mixer,Home,North,SP045,6.0,551.18,25.0,2480.31,2.0
101091,2025-05-20,Phone,Home,,SP049,14.0,1984.82,20.0,22229.98,1.0
101092,2025-05-31,Watch,Clothing,North,SP030,11.0,823.14,5.0,8601.81,1.0
101093,2024-03-15,Headphones,Clothing,,SP003,15.0,765.41,25.0,8610.86,1.0
101094,2024-09-13,Book,Books,,SP032,4.0,1419.65,5.0,5394.67,4.0
101095,2024-03-10,Bag,Clothing,West,SP018,3.0,1099.11,5.0,3132.46,2.0
101096,2024-06-23,Watch,Electronics,West,SP011,1.0,1215.94,5.0,1155.14,1.0
101097,2025-11-18,Bag,Home,South,SP014,1.0,1356.38,5.0,1288.56,1.0
101098,2025-11-22,,Books,North,SP025,18.0,436.25,25.0,5889.38,
101099,2025-03-30,Headphones,Clothing,South,SP024,2.0,1198.42,0.0,2396.84,2.0
101100,2024-07-23,,Home,South,SP044,3.0,37.0,0.0,111.0,1.0
101101,2024-08-13,Shoes,Books,South,SP003,4.0,,25.0,4784.58,4.0
101102,2025-06-08,Mixer,Books,South,SP040,4.0,1632.17,10.0,5875.81,2.0
101103,2025-07-08,Chair,Clothing,North,SP023,,1878.15,0.0,24415.95,3.0
101104,2024-06-26,Laptop,Sports,South,SP030,1.0,807.27,10.0,726.54,2.0
101105,2024-03-08,Laptop,Electronics,South,SP027,,1301.64,10.0,10543.28,3.0
101106,2025-09-05,,Beauty,South,SP017,16.0,1966.29,0.0,31460.64,1.0
101107,2025-09-06,Headphones,Books,South,SP022,11.0,,25.0,16194.09,2.0
101108,2025-10-12,Bag,Electronics,East,SP002,11.0,1956.15,25.0,16138.24,5.0
101109,2025-08-22,Chair,Beauty,,SP015,15.0,767.83,,8638.09,1.0
101110,2025-09-23,Headphones,Clothing,North,SP004,4.0,621.15,25.0,1863.45,2.0
101111,2025-01-18,Headphones,Clothing,North,SP016,16.0,596.75,5.0,9070.6,5.0
101112,2025-03-30,Laptop,Beauty,West,SP042,11.0,272.86,10.0,2701.31,3.0
101113,2024-01-25,Book,Clothing,South,SP035,,1694.64,10.0,12201.41,1.0
101114,2025-11-11,Chair,Beauty,West,SP034,8.0,1603.9,25.0,9623.4,3.0
101115,2024-07-06,Bag,Electronics,South,SP004,15.0,1261.42,0.0,18921.3,2.0
101116,2024-07-28,Mixer,Clothing,South,SP033,5.0,188.06,20.0,752.24,1.0
101117,2025-03-12,Chair,Clothing,West,SP012,15.0,626.37,25.0,7046.66,5.0
101118,2024-09-11,Chair,Home,West,SP006,10.0,574.28,15.0,4881.38,3.0
101119,2025-02-11,,Beauty,West,SP049,13.0,339.69,15.0,3753.57,2.0
101120,2025-05-08,Phone,Home,South,SP036,1.0,1525.05,15.0,1296.29,2.0
101121,2024-09-20,Watch,Sports,West,SP005,13.0,929.98,15.0,10276.28,3.0
101122,2024-05-19,Laptop,Electronics,East,SP032,16.0,395.45,,6010.84,4.0
101123,2025-03-01,Headphones,Sports,East,SP042,13.0,1941.13,10.0,22711.22,5.0
101124,2024-03-13,Headphones,Beauty,South,SP013,14.0,1770.57,0.0,24787.98,4.0
101125,2024-09-18,Book,Books,North,SP042,12.0,,15.0,10421.03,4.0
101126,2025-03-10,Book,Books,North,SP045,8.0,,0.0,3907.92,2.0
101127,2024-09-24,Shoes,Home,South,SP039,,913.66,25.0,13704.9,5.0
101128,2025-11-09,Headphones,Sports,North,SP034,6.0,29.61,0.0,177.66,2.0
101129,2025-03-09,Watch,Beauty,West,SP038,6.0,1660.35,10.0,8965.89,3.0
101130,2025-02-25,Book,Clothing,East,SP048,3.0,223.0,,535.2,2.0
101131,2025-02-11,Bag,Electronics,North,SP005,10.0,17.81,5.0,169.19,4.0
101132,2025-06-21,Headphones,Clothing,South,SP024,14.0,1310.77,25.0,13763.08,2.0
101133,2025-12-21,Mixer,Electronics,West,SP037,5.0,400.05,5.0,1900.24,2.0
101134,2024-07-09,Chair,Home,West,SP029,7.0,122.67,,815.76,5.0
101135,2024-04-21,Headphones,Electronics,East,SP005,6.0,164.22,0.0,985.32,3.0
101136,2024-01-31,Phone,Electronics,North,SP018,19.0,473.39,15.0,7645.25,1.0
101137,2025-11-12,Phone,Clothing,North,SP025,19.0,1579.47,0.0,30009.93,5.0
101138,2025-06-16,Book,Beauty,West,SP022,9.0,1864.6,15.0,14264.19,3.0
101139,2025-11-29,Book,Books,West,SP025,11.0,1998.89,5.0,20888.4,5.0
101140,2024-02-28,Laptop,Sports,West,SP047,12.0,1746.79,0.0,20961.48,2.0
101141,2024-01-27,Watch,Books,South,SP024,20.0,250.17,20.0,4002.72,4.0
101142,2025-09-25,Chair,Electronics,East,SP002,16.0,1032.25,25.0,12387.0,3.0
101143,2024-02-16,Camera,Sports,West,SP048,11.0,1357.47,5.0,14185.56,5.0
101144,2024-03-24,Phone,Books,West,SP019,12.0,858.69,,8758.64,
101145,2024-07-18,Mixer,Electronics,South,SP032,5.0,1740.37,20.0,6961.48,1.0
101146,2024-11-04,Shoes,Sports,North,SP031,18.0,,,30209.85,
101147,2024-09-03,Phone,Electronics,West,SP046,8.0,427.22,25.0,2563.32,1.0
101148,2024-06-13,Chair,Books,East,SP043,11.0,1805.78,,17877.22,4.0
101149,2025-11-17,Bag,Electronics,East,SP015,4.0,1332.63,20.0,4264.42,5.0
101150,2025-09-07,,Books,West,SP015,3.0,1289.75,15.0,3288.86,2.0
101151,2024-09-22,Phone,Home,South,SP048,4.0,585.5,0.0,2342.0,1.0
101152,2025-08-09,Headphones,Beauty,North,SP020,12.0,259.2,10.0,2799.36,1.0
101153,2025-08-27,Headphones,Home,,SP044,18.0,383.77,15.0,5871.68,2.0
101154,2025-06-16,Headphones,Electronics,West,SP021,20.0,1183.6,0.0,23672.0,2.0
101155,2024-10-30,Shoes,Beauty,East,SP010,8.0,,15.0,6814.76,1.0
101156,2025-09-05,Phone,Home,West,SP041,11.0,621.24,25.0,5125.23,2.0
101157,2025-05-21,Laptop,Home,South,SP046,10.0,,15.0,11982.96,2.0
101158,2024-08-18,Bag,Books,West,SP020,2.0,1846.7,5.0,3508.73,2.0
101159,2024-01-23,Bag,Home,West,SP026,18.0,787.61,15.0,12050.43,1.0
101160,2025-06-24,Mixer,Sports,North,SP009,10.0,568.32,5.0,5399.04,
101161,2025-08-17,Watch,Sports,South,SP037,2.0,1700.37,25.0,2550.55,2.0
101162,2025-03-28,Chair,Clothing,South,SP048,,585.71,5.0,8902.79,1.0
101163,2025-01-05,Headphones,Sports,South,SP004,19.0,208.39,,3761.44,
101164,2024-12-30,Phone,Beauty,East,SP038,16.0,363.37,0.0,5813.92,4.0
101165,2024-06-01,Chair,Sports,West,SP020,13.0,493.78,0.0,6419.14,5.0
101166,2024-06-25,Phone,Sports,West,SP018,13.0,1552.82,25.0,15139.99,4.0
101167,2025-01-11,Phone,Sports,South,SP002,1.0,244.4,0.0,244.4,5.0
101168,2025-08-09,,Beauty,South,SP025,19.0,961.6,25.0,13702.8,4.0
101169,2025-10-22,Phone,Home,North,SP046,14.0,600.23,5.0,7983.06,5.0
101170,2024-07-08,Headphones,Beauty,West,SP005,13.0,1626.67,0.0,21146.71,5.0
101171,2025-08-21,Phone,Clothing,North,SP012,18.0,1428.93,25.0,19290.56,5.0
101172,2025-12-12,Book,Electronics,North,SP009,6.0,15.62,15.0,79.66,5.0
101173,2024-07-30,Laptop,Electronics,North,SP033,,180.2,10.0,973.08,3.0
101174,2025-01-07,Laptop,Clothing,East,SP003,18.0,347.35,25.0,4689.23,5.0
101175,2024-10-27,Bag,Books,East,SP034,18.0,892.62,20.0,12853.73,3.0
101176,2025-09-12,Phone,Books,North,SP016,18.0,1023.63,25.0,13819.01,1.0
101177,2024-07-11,Shoes,Beauty,South,SP038,5.0,602.92,5.0,2863.87,3.0
101178,2024-10-11,Phone,Beauty,East,SP017,5.0,1459.56,15.0,6203.13,4.0
101179,2025-10-27,Watch,Books,West,SP045,6.0,803.12,0.0,4818.72,2.0
101180,2025-07-02,Watch,Books,South,SP046,7.0,145.76,25.0,765.24,3.0
101181,2025-07-31,Shoes,Home,West,SP025,17.0,1211.86,15.0,17511.38,1.0
101182,2025-09-10,,Electronics,West,SP005,8.0,159.66,0.0,1277.28,
101183,2025-10-17,Watch,Clothing,South,SP018,3.0,728.82,10.0,1967.81,1.0
101184,2024-04-10,Headphones,Electronics,North,SP012,13.0,1959.07,5.0,24194.51,5.0
101185,2024-11-09,Phone,Beauty,East,SP045,19.0,1643.58,15.0,26543.82,5.0
101186,2024-10-15,Laptop,Clothing,East,SP049,18.0,545.75,0.0,9823.5,4.0
101187,2024-07-04,Mixer,Beauty,West,SP031,12.0,1613.14,,14518.26,5.0
101188,2024-05-10,Shoes,Books,South,SP010,9.0,23.95,20.0,172.44,4.0
101189,2025-08-04,Book,Books,South,SP044,9.0,110.46,25.0,745.61,5.0
101190,2025-03-04,Bag,Beauty,East,SP018,15.0,370.29,10.0,4998.92,4.0
101191,2025-06-17,Watch,Sports,East,SP006,8.0,613.85,0.0,4910.8,1.0
101192,2024-03-19,Camera,Electronics,,SP048,8.0,1890.01,5.0,14364.08,3.0
101193,2025-07-21,Headphones,Books,South,SP031,16.0,1617.65,0.0,25882.4,4.0
101194,2025-06-11,Laptop,Beauty,South,SP048,18.0,1397.27,15.0,21378.23,1.0
101195,2025-03-11,Mixer,Books,North,SP039,18.0,1500.59,5.0,25660.09,4.0
101196,2024-06-21,Phone,Home,South,SP033,17.0,1808.08,,29200.49,3.0
101197,2024-02-22,Book,Electronics,East,SP044,14.0,993.54,5.0,13214.08,2.0
101198,2025-07-06,Watch,Home,South,SP001,4.0,583.68,15.0,1984.51,5.0
101199,2025-02-07,Mixer,Electronics,,SP040,7.0,1846.5,25.0,9694.12,4.0
101200,2024-02-28,Book,Home,East,SP007,12.0,16.75,15.0,170.85,1.0
101201,2024-12-24,Phone,Sports,West,SP013,6.0,807.13,0.0,4842.78,1.0
101202,2025-06-25,Phone,Sports,,SP010,17.0,1797.53,15.0,25974.31,3.0
101203,2024-08-19,Book,Sports,,SP035,16.0,793.74,10.0,11429.86,3.0
101204,2024-04-21,Shoes,Clothing,East,SP048,15.0,1314.28,15.0,16757.07,4.0
101205,2024-01-06,Chair,Electronics,South,SP019,12.0,1767.73,25.0,15909.57,1.0
101206,2024-05-16,,Clothing,South,SP031,13.0,845.01,10.0,9886.62,3.0
101207,2024-05-01,Shoes,Home,West,SP033,14.0,980.69,15.0,11670.21,
101208,2024-05-14,Shoes,Clothing,East,SP033,4.0,1915.57,0.0,7662.28,
101209,2025-12-01,Headphones,Beauty,North,SP028,8.0,108.82,10.0,783.5,4.0
101210,2024-10-23,Chair,Beauty,South,SP047,10.0,974.43,15.0,8282.65,
101211,2024-07-10,Watch,Books,South,SP043,8.0,565.87,0.0,4526.96,4.0
101212,2024-07-22,Mixer,Beauty,South,SP013,16.0,,0.0,22630.24,5.0
101213,2025-10-06,Headphones,Electronics,East,SP013,5.0,462.62,5.0,2197.44,2.0
101214,2025-03-12,Laptop,Sports,West,SP034,1.0,1234.85,0.0,1234.85,3.0
101215,2025-12-17,Bag,Electronics,West,SP042,8.0,447.44,15.0,3042.59,1.0
101216,2024-11-07,Book,Books,West,SP016,4.0,542.15,10.0,1951.74,3.0
101217,2024-02-18,Book,Clothing,East,SP031,6.0,86.57,0.0,519.42,3.0
101218,2025-09-13,Bag,Home,East,SP020,4.0,864.66,10.0,3112.78,1.0
101219,2024-04-09,Book,Home,East,SP048,1.0,1367.51,5.0,1299.13,5.0
101220,2025-06-25,Watch,Clothing,West,SP006,20.0,746.33,25.0,11194.95,1.0
101221,2024-05-13,Chair,Clothing,West,SP007,20.0,245.11,20.0,3921.76,
101222,2025-07-13,Bag,Clothing,South,SP003,20.0,689.08,25.0,10336.2,2.0
101223,2024-07-15,Mixer,Home,East,SP029,14.0,,10.0,13900.82,
101224,2025-03-22,Mixer,Electronics,South,SP039,3.0,968.23,20.0,2323.75,3.0
101225,2025-12-14,Laptop,Books,South,SP048,5.0,582.86,20.0,2331.44,4.0
101226,2025-05-21,Shoes,Sports,West,SP036,18.0,1741.16,0.0,31340.88,4.0
101227,2025-02-14,Laptop,Clothing,South,SP038,20.0,546.63,5.0,10385.97,1.0
101228,2025-06-09,Mixer,Home,East,SP015,,1010.12,25.0,11363.85,3.0
101229,2025-12-26,Chair,Electronics,South,SP019,9.0,1106.54,5.0,9460.92,1.0
101230,2025-10-16,Shoes,Home,North,SP042,5.0,1884.38,10.0,8479.71,2.0
101231,2024-08-03,Book,Books,East,SP021,18.0,236.79,25.0,3196.66,1.0
101232,2025-12-23,Headphones,Beauty,East,SP021,18.0,531.76,5.0,9093.1,1.0
101233,2025-10-02,Watch,Clothing,East,SP002,1.0,1648.74,5.0,1566.3,5.0
101234,2025-11-04,Headphones,Books,East,SP041,19.0,217.35,25.0,3097.24,5.0
101235,2025-07-18,,Home,South,SP038,7.0,1634.61,5.0,10870.16,4.0
101236,2024-06-08,Headphones,Home,South,SP031,15.0,467.29,25.0,5257.01,1.0
101237,2025-05-22,Chair,Beauty,West,SP047,6.0,921.48,5.0,5252.44,2.0
101238,2025-10-25,Shoes,Sports,South,SP005,10.0,46.99,5.0,446.41,2.0
101239,2024-03-14,Headphones,Electronics,South,SP047,14.0,494.28,25.0,5189.94,1.0
101240,2025-09-09,Phone,Electronics,North,SP009,,758.86,0.0,3035.44,
101241,2024-03-26,,Electronics,North,SP007,,289.56,25.0,1954.53,5.0
101242,2024-12-12,Camera,Sports,South,SP020,3.0,408.63,15.0,1042.01,3.0
101243,2025-05-05,Watch,Books,North,SP002,5.0,491.4,20.0,1965.6,1.0
101244,2024-04-15,Headphones,Clothing,North,SP015,18.0,596.99,20.0,8596.66,1.0
101245,2024-08-20,Watch,Clothing,West,SP044,14.0,773.84,10.0,9750.38,
101246,2025-05-18,Phone,Home,East,SP005,6.0,1981.58,5.0,11295.01,5.0
101247,2024-12-07,Laptop,Beauty,South,SP012,4.0,724.18,0.0,2896.72,4.0
101248,2025-06-27,Headphones,Clothing,East,SP040,11.0,1201.22,25.0,9910.07,3.0
101249,2024-12-22,Book,Home,North,SP001,4.0,545.83,15.0,1855.82,2.0
101250,2025-11-02,,Books,West,SP005,5.0,643.91,15.0,2736.62,1.0
101251,2025-08-14,Shoes,Electronics,East,SP009,14.0,1919.37,10.0,24184.06,2.0
101252,2025-01-29,,Books,West,SP039,12.0,642.03,15.0,6548.71,3.0
101253,2024-05-21,Bag,Beauty,,SP035,8.0,769.45,20.0,4924.48,5.0
101254,2024-08-23,Headphones,Beauty,South,SP045,13.0,171.82,25.0,1675.24,1.0
101255,2024-08-28,Book,Beauty,West,SP009,12.0,10.72,0.0,128.64,1.0
101256,2024-03-02,Watch,Sports,South,SP036,12.0,724.91,5.0,8263.97,4.0
101257,2024-09-05,Shoes,Electronics,South,SP025,,1656.5,0.0,11595.5,1.0
101258,2025-12-13,Phone,Books,North,SP031,14.0,746.51,25.0,7838.35,5.0
101259,2024-06-10,Phone,Clothing,North,SP001,1.0,298.04,5.0,283.14,5.0
101260,2025-03-02,Shoes,Books,East,SP031,5.0,1532.01,15.0,6511.04,4.0
101261,2024-12-11,Laptop,Home,North,SP010,15.0,1563.89,25.0,17593.76,1.0
101262,2025-10-19,Mixer,Clothing,North,SP026,2.0,1210.33,5.0,2299.63,4.0
101263,2025-11-27,Camera,Beauty,East,SP046,15.0,1110.54,10.0,14992.29,2.0
101264,2025-03-09,Mixer,Sports,South,SP048,6.0,547.3,0.0,3283.8,2.0
101265,2025-02-14,Shoes,Books,North,SP045,20.0,116.71,15.0,1984.07,4.0
101266,2025-05-03,Headphones,Clothing,North,SP024,11.0,1307.14,15.0,12221.76,4.0
101267,2024-07-18,Book,Beauty,East,SP002,9.0,221.26,0.0,1991.34,2.0
101268,2024-10-15,Chair,Beauty,North,SP049,6.0,1085.43,0.0,6512.58,3.0
101269,2024-07-11,Chair,Home,North,SP037,18.0,407.44,0.0,7333.92,5.0
101270,2024-02-15,Laptop,Electronics,East,SP006,19.0,1973.06,15.0,31864.92,3.0
101271,2024-01-09,Mixer,Clothing,East,SP049,12.0,1504.6,15.0,15346.92,4.0
101272,2024-12-30,,Sports,North,SP033,5.0,1406.8,0.0,7034.0,2.0
101273,2024-01-25,Camera,Electronics,East,SP011,19.0,1593.16,15.0,25729.53,2.0
101274,2025-11-29,Phone,Books,South,SP014,15.0,162.11,25.0,1823.74,2.0
101275,2024-06-13,,Books,East,SP029,17.0,1035.02,25.0,13196.51,2.0
101276,2024-12-13,,Books,West,SP016,10.0,723.83,15.0,6152.56,2.0
101277,2025-09-17,Camera,Books,West,SP007,20.0,154.62,5.0,2937.78,1.0
101278,2024-05-26,Bag,Electronics,West,SP021,10.0,1096.54,0.0,10965.4,2.0
101279,2024-10-29,Book,Home,,SP005,6.0,140.98,20.0,676.7,2.0
101280,2025-12-28,Watch,Sports,South,SP008,15.0,519.6,15.0,6624.9,5.0
101281,2025-05-14,Headphones,Sports,South,SP029,2.0,730.13,10.0,1314.23,3.0
101282,2025-06-08,Phone,Books,West,SP033,20.0,1904.33,10.0,34277.94,4.0
101283,2024-09-26,Laptop,Books,South,SP045,2.0,1243.12,25.0,1864.68,5.0
101284,2024-01-09,Headphones,Clothing,West,SP005,,1706.85,10.0,7680.82,2.0
101285,2025-02-01,Bag,Sports,West,SP007,15.0,1339.96,10.0,18089.46,1.0
101286,2024-07-03,Headphones,Clothing,West,SP022,4.0,1835.33,15.0,6240.12,1.0
101287,2024-11-20,Chair,Books,West,SP008,11.0,1992.89,15.0,18633.52,3.0
101288,2025-04-10,Shoes,Books,South,SP021,2.0,1092.44,15.0,1857.15,5.0
101289,2024-02-02,Book,Sports,West,SP014,20.0,1549.54,0.0,30990.8,1.0
101290,2024-08-04,Headphones,Home,East,SP041,1.0,1905.53,25.0,1429.15,2.0
101291,2024-03-26,Phone,Home,West,SP027,,143.17,15.0,608.47,5.0
101292,2024-08-07,Phone,Sports,East,SP049,9.0,372.24,0.0,3350.16,3.0
101293,2024-06-17,Bag,Sports,South,SP045,7.0,701.81,15.0,4175.77,4.0
101294,2024-12-29,Mixer,Beauty,South,SP005,19.0,781.33,0.0,14845.27,5.0
101295,2025-09-23,Book,Electronics,South,SP030,5.0,650.85,25.0,2440.69,2.0
101296,2025-05-26,Headphones,Home,North,SP029,11.0,231.65,25.0,1911.11,
101297,2025-10-11,Phone,Electronics,South,SP048,15.0,1279.64,20.0,15355.68,2.0
101298,2025-03-06,Headphones,Clothing,East,SP014,18.0,,20.0,22318.56,2.0
101299,2025-11-26,Book,Electronics,East,SP020,19.0,1910.43,10.0,32668.35,5.0
101300,2024-05-07,Headphones,Sports,East,SP023,16.0,1299.58,15.0,17674.29,5.0
101301,2025-03-12,Phone,Clothing,West,SP028,17.0,1948.27,10.0,29808.53,3.0
101302,2024-06-30,Headphones,Sports,East,SP043,18.0,1191.81,,17162.06,4.0
101303,2025-10-11,Phone,Electronics,North,SP042,10.0,1405.67,0.0,14056.7,1.0
101304,2025-09-23,Camera,Beauty,North,SP041,,211.83,25.0,2224.22,4.0
101305,2025-05-30,Watch,Sports,South,SP015,19.0,1612.71,25.0,22981.12,4.0
101306,2025-07-18,Phone,Home,West,SP027,13.0,233.43,15.0,2579.4,4.0
101307,2024-01-08,Watch,Home,East,SP020,12.0,1565.48,20.0,15028.61,4.0
101308,2025-11-20,Laptop,Electronics,North,SP010,8.0,13.29,15.0,90.37,3.0
