ExpenseID,Date,Category,Amount,Quantity,MonthlyBudget,PaymentMethod,Description,Merchant,City
1573,2025-02-11,Entertainment,3468.0,8.0,10273.0,Debit Card,Expense 1573,,Jaipur
1574,2025-03-24,Shopping,1436.0,6.0,17160.0,Cash,Expense 1574,Swiggy,Pune
1575,2025-06-10,Health,17138.0,10.0,36404.0,Debit Card,Expense 1575,Big Bazaar,Jaipur
1576,2025-02-05,Groceries,3661.0,1.0,40288.0,Net Banking,Expense 1576,Reliance Fresh,Rajkot
1577,2025-07-11,Rent,9722.0,3.0,23905.0,Cash,Expense 1577,Reliance Fresh,Delhi
1578,2025-08-19,Bills,17803.0,7.0,42215.0,Credit Card,Expense 1578,Big Bazaar,Hyderabad
1579,2025-01-13,Bills,18586.0,6.0,51447.0,Debit Card,Expense 1579,Amazon,Bangalore
1580,2025-06-22,Transport,15900.0,7.0,7022.0,Wallet,Expense 1580,Reliance Fresh,Mumbai
1581,2025-05-23,Health,1070.0,12.0,11077.0,Cash,Expense 1581,Swiggy,Surat
1582,2025-05-01,Food,5082.0,8.0,37036.0,Cash,Expense 1582,,Delhi
1583,2025-10-10,Entertainment,15075.0,3.0,42036.0,Debit Card,Expense 1583,Medical Store,Jaipur
1584,2025-12-13,Medical,10624.0,8.0,37712.0,Cash,Expense 1584,Uber,Bangalore
1585,2025-07-28,Food,10352.0,1.0,34892.0,Wallet,Expense 1585,Zomato,Vadodara
1586,2025-02-07,Bills,10739.0,15.0,8263.0,Net Banking,Expense 1586,Medical Store,Hyderabad
1587,2025-06-24,Fuel,3235.0,8.0,19951.0,Cash,Expense 1587,Zomato,Jaipur
1588,2025-08-12,Fuel,19092.0,9.0,,Cash,Expense 1588,Swiggy,Ahmedabad
1589,2025-01-27,Shopping,11146.0,7.0,54888.0,Net Banking,Expense 1589,Ola,Mumbai
1590,2025-03-06,Travel,9630.0,1.0,11100.0,Cash,Expense 1590,Flipkart,Surat
1591,2025-12-20,Food,14613.0,11.0,53647.0,Wallet,Expense 1591,Big Bazaar,Vadodara
1592,2025-10-22,Transport,8733.0,7.0,17786.0,Wallet,Expense 1592,DMart,Bangalore
1593,2025-08-11,Medical,9043.0,5.0,9361.0,Cash,Expense 1593,Big Bazaar,Bangalore
1594,2025-01-21,Medical,,13.0,16906.0,Wallet,Expense 1594,Flipkart,Bangalore
1595,2025-11-18,Fuel,,12.0,35615.0,Credit Card,Expense 1595,Medical Store,Rajkot
1596,2025-03-03,Shopping,19675.0,4.0,56863.0,Wallet,Expense 1596,Amazon,Jaipur
1597,2025-08-14,Food,10635.0,11.0,9463.0,Cash,Expense 1597,Amazon,Pune
1598,2025-09-04,Travel,14319.0,7.0,28923.0,Cash,Expense 1598,Uber,Jaipur
1599,2025-11-22,Bills,9183.0,6.0,41471.0,Wallet,Expense 1599,Swiggy,Pune
1600,2025-09-17,Travel,9580.0,15.0,37996.0,Net Banking,Expense 1600,Reliance Fresh,Ahmedabad
1601,2025-07-19,Medical,2360.0,6.0,6096.0,Debit Card,Expense 1601,Reliance Fresh,Mumbai
1602,2025-09-13,Food,717.0,8.0,52239.0,Net Banking,Expense 1602,Uber,Vadodara
1603,2025-03-27,Medical,8848.0,13.0,47082.0,Wallet,Expense 1603,,Vadodara
1604,2025-11-20,Bills,12620.0,13.0,52405.0,Credit Card,Expense 1604,Ola,Pune
1605,2025-06-22,Transport,4519.0,3.0,32331.0,Wallet,Expense 1605,Flipkart,Vadodara
1606,2025-09-10,Travel,8567.0,8.0,,Debit Card,Expense 1606,Swiggy,Surat
1607,2025-12-02,Fuel,,10.0,57002.0,Wallet,Expense 1607,Amazon,Vadodara
1608,2025-11-13,Travel,9566.0,1.0,23023.0,UPI,Expense 1608,DMart,Jaipur
1609,2025-11-21,Entertainment,16166.0,6.0,25857.0,Net Banking,Expense 1609,Swiggy,Vadodara
1610,2025-07-10,Food,7513.0,10.0,32794.0,Net Banking,Expense 1610,Big Bazaar,Hyderabad
1611,2025-03-07,Entertainment,6244.0,7.0,,Debit Card,Expense 1611,,Mumbai
1612,2025-12-19,Fuel,3068.0,9.0,18634.0,Wallet,Expense 1612,DMart,Pune
1613,2025-03-22,Travel,1407.0,,19540.0,Debit Card,Expense 1613,Zomato,Rajkot
1614,2025-09-22,Bills,16412.0,3.0,41295.0,Net Banking,Expense 1614,Swiggy,Surat
1615,2025-06-27,Travel,4148.0,3.0,23741.0,Wallet,Expense 1615,Ola,Bangalore
1616,2025-11-15,Medical,8490.0,9.0,24443.0,Net Banking,Expense 1616,Swiggy,Pune
1617,2025-08-22,Food,12861.0,3.0,,Debit Card,Expense 1617,Amazon,Bangalore
1618,2025-06-02,Shopping,1966.0,3.0,43792.0,Net Banking,Expense 1618,Swiggy,Ahmedabad
1619,2025-01-28,Rent,15107.0,5.0,54664.0,Cash,Expense 1619,Amazon,Bangalore
1620,2025-10-06,Shopping,13682.0,15.0,43718.0,Cash,Expense 1620,Amazon,Hyderabad
1621,2025-03-20,Health,18727.0,13.0,10140.0,Wallet,Expense 1621,Flipkart,Vadodara
1622,2025-03-01,Health,1131.0,6.0,47639.0,Wallet,Expense 1622,Big Bazaar,Ahmedabad
1623,2025-04-02,Medical,3464.0,1.0,36837.0,Net Banking,Expense 1623,Uber,Vadodara
1624,2025-01-06,Health,10511.0,9.0,19481.0,Cash,Expense 1624,Medical Store,Vadodara
1625,2025-02-02,Transport,4385.0,7.0,14633.0,UPI,Expense 1625,Uber,Surat
1626,2025-01-05,Bills,5589.0,5.0,7558.0,Cash,Expense 1626,Zomato,Ahmedabad
1627,2025-01-16,Entertainment,13860.0,1.0,35282.0,Cash,Expense 1627,DMart,Delhi
1628,2025-01-27,Groceries,650.0,1.0,48453.0,Credit Card,Expense 1628,Amazon,Hyderabad
1629,2025-12-06,Health,884.0,12.0,32568.0,Debit Card,Expense 1629,Zomato,Hyderabad
1630,2025-10-16,Fuel,16846.0,6.0,52300.0,Credit Card,Expense 1630,Reliance Fresh,Surat
1631,2025-01-23,Food,4705.0,6.0,16169.0,UPI,Expense 1631,Uber,Mumbai
1632,2025-06-20,Food,11940.0,8.0,39717.0,Cash,Expense 1632,,Rajkot
1633,2025-08-27,Fuel,2023.0,4.0,24705.0,Cash,Expense 1633,Zomato,Vadodara
1634,2025-07-12,Travel,12867.0,5.0,9353.0,Net Banking,,Ola,Surat
1635,2025-01-17,Bills,6586.0,2.0,16339.0,Cash,Expense 1635,Uber,Vadodara
1636,2025-03-03,Transport,14249.0,2.0,22284.0,Debit Card,Expense 1636,Big Bazaar,Rajkot
1637,2025-05-16,Travel,5672.0,4.0,27375.0,UPI,Expense 1637,Uber,Jaipur
1638,2025-01-25,Education,8385.0,8.0,34766.0,Cash,Expense 1638,Amazon,Bangalore
1639,2025-02-22,Fuel,9486.0,2.0,55847.0,Net Banking,Expense 1639,Zomato,Bangalore
1640,2025-12-16,Fuel,16400.0,10.0,55832.0,UPI,Expense 1640,Reliance Fresh,Bangalore
1641,2025-02-12,Health,11586.0,7.0,,Wallet,Expense 1641,Big Bazaar,Surat
1642,2025-03-20,Travel,4818.0,9.0,56609.0,Net Banking,Expense 1642,DMart,Ahmedabad
1643,2025-09-18,Entertainment,9701.0,1.0,,Wallet,Expense 1643,Amazon,Rajkot
1644,2025-12-22,Fuel,4487.0,15.0,31463.0,Debit Card,Expense 1644,Flipkart,Delhi
1645,2025-03-02,Food,4605.0,11.0,44398.0,Debit Card,Expense 1645,Amazon,Rajkot
1646,2025-09-07,Food,318.0,8.0,55258.0,Cash,Expense 1646,Flipkart,Mumbai
1647,2025-07-17,Medical,9432.0,12.0,9917.0,Wallet,Expense 1647,Reliance Fresh,Ahmedabad
1648,2025-05-24,Food,9129.0,3.0,25417.0,UPI,Expense 1648,Ola,Rajkot
1649,2025-05-13,Groceries,3208.0,9.0,55831.0,Credit Card,Expense 1649,DMart,Rajkot
1650,2025-10-11,Rent,,7.0,30989.0,UPI,Expense 1650,Reliance Fresh,Bangalore
1651,2025-04-19,Bills,7475.0,8.0,30372.0,Wallet,Expense 1651,Flipkart,Surat
1652,2025-06-20,Health,5267.0,7.0,31305.0,Net Banking,Expense 1652,DMart,Hyderabad
1653,2025-08-25,Travel,2050.0,,45925.0,Debit Card,Expense 1653,Big Bazaar,Rajkot
1654,2025-06-25,Groceries,10690.0,9.0,35896.0,Wallet,,Uber,Bangalore
1655,2025-02-23,Food,12831.0,4.0,33567.0,Net Banking,Expense 1655,,Hyderabad
1656,2025-08-07,Entertainment,1200.0,9.0,16619.0,UPI,Expense 1656,Reliance Fresh,Jaipur
1657,2025-09-07,Education,4606.0,9.0,17159.0,UPI,Expense 1657,Swiggy,Hyderabad
1658,2025-12-10,Health,5816.0,2.0,20225.0,Wallet,,Medical Store,Jaipur
1659,2025-03-20,Medical,18880.0,4.0,57395.0,Wallet,Expense 1659,Amazon,Rajkot
1660,2025-10-03,Medical,11236.0,7.0,14194.0,Credit Card,Expense 1660,Big Bazaar,Mumbai
1661,2025-02-03,Shopping,,14.0,56091.0,UPI,Expense 1661,Swiggy,Mumbai
1662,2025-03-16,Education,14731.0,13.0,38238.0,Wallet,Expense 1662,Uber,Ahmedabad
1663,2025-06-11,Health,6140.0,6.0,26371.0,Wallet,Expense 1663,Medical Store,Hyderabad
1664,2025-09-23,Medical,3122.0,3.0,38265.0,Credit Card,Expense 1664,Big Bazaar,Vadodara
1665,2025-09-18,Bills,5632.0,4.0,29608.0,Wallet,Expense 1665,Amazon,Hyderabad
1666,2025-01-07,Transport,8198.0,1.0,40038.0,Net Banking,Expense 1666,Zomato,Rajkot
1667,2025-11-10,Transport,2396.0,3.0,45252.0,Cash,Expense 1667,Ola,Mumbai
1668,2025-11-15,Rent,19810.0,11.0,7961.0,UPI,Expense 1668,Flipkart,Mumbai
1669,2025-01-03,Food,2381.0,6.0,22546.0,Credit Card,Expense 1669,Medical Store,Surat
1670,2025-10-18,Groceries,17412.0,5.0,49327.0,Cash,Expense 1670,Flipkart,Hyderabad
1671,2025-08-19,Fuel,14963.0,9.0,20189.0,Net Banking,Expense 1671,Medical Store,Hyderabad
1672,2025-09-09,Entertainment,19838.0,13.0,49509.0,Credit Card,,Amazon,Mumbai
1673,2025-05-01,Entertainment,8604.0,7.0,25513.0,Debit Card,Expense 1673,Swiggy,Pune
1674,2025-08-01,Food,3308.0,8.0,30947.0,Credit Card,Expense 1674,DMart,Surat
1675,2025-11-22,Transport,1835.0,14.0,26254.0,Debit Card,Expense 1675,Medical Store,Vadodara
1676,2025-05-28,Groceries,,15.0,52321.0,UPI,Expense 1676,Uber,Delhi
1677,2025-12-07,Groceries,10400.0,10.0,19513.0,Wallet,Expense 1677,Uber,Hyderabad
1678,2025-07-12,Shopping,11499.0,6.0,17049.0,UPI,Expense 1678,Ola,Vadodara
1679,2025-09-07,Entertainment,15555.0,10.0,21084.0,Wallet,Expense 1679,Amazon,Vadodara
1680,2025-04-16,Shopping,11607.0,15.0,41439.0,Credit Card,Expense 1680,Medical Store,Surat
1681,2025-11-03,Medical,6430.0,6.0,23106.0,UPI,Expense 1681,Medical Store,Rajkot
1682,2025-04-19,Food,3777.0,12.0,30133.0,Net Banking,Expense 1682,Zomato,Surat
1683,2025-10-11,Health,2754.0,3.0,39891.0,Debit Card,Expense 1683,Reliance Fresh,Hyderabad
1684,2025-10-19,Education,9452.0,5.0,40530.0,Wallet,Expense 1684,Medical Store,Mumbai
1685,2025-06-12,Medical,2710.0,9.0,33096.0,Debit Card,Expense 1685,Ola,Pune
1686,2025-02-08,Bills,13462.0,15.0,22117.0,Credit Card,Expense 1686,Reliance Fresh,Hyderabad
1687,2025-06-03,Bills,6531.0,6.0,47173.0,Net Banking,Expense 1687,Reliance Fresh,Jaipur
1688,2025-10-17,Health,14412.0,3.0,19142.0,UPI,Expense 1688,,Jaipur
1689,2025-10-02,Travel,17141.0,15.0,6243.0,Debit Card,Expense 1689,Amazon,Surat
1690,2025-04-01,Shopping,13177.0,,38299.0,Wallet,Expense 1690,Reliance Fresh,Vadodara
1691,2025-08-13,Health,17736.0,3.0,24844.0,Credit Card,Expense 1691,Zomato,Mumbai
1692,2025-12-06,Entertainment,15188.0,10.0,24312.0,Debit Card,,Ola,Mumbai
1693,2025-05-14,Health,14277.0,,14384.0,Debit Card,Expense 1693,Medical Store,Pune
1694,2025-05-19,Transport,12362.0,4.0,8691.0,Credit Card,Expense 1694,Reliance Fresh,Pune
1695,2025-06-28,Fuel,7157.0,,41723.0,UPI,Expense 1695,Swiggy,Vadodara
1696,2025-12-27,Rent,15358.0,12.0,39004.0,Debit Card,Expense 1696,Reliance Fresh,Bangalore
1697,2025-10-01,Transport,1251.0,8.0,53102.0,Net Banking,Expense 1697,Uber,Jaipur
1698,2025-05-19,Transport,6515.0,2.0,9642.0,Cash,Expense 1698,Reliance Fresh,Delhi
1699,2025-03-28,Groceries,14820.0,15.0,10977.0,Credit Card,Expense 1699,Amazon,Delhi
1700,2025-09-02,Transport,16611.0,13.0,33996.0,Debit Card,Expense 1700,Flipkart,Pune
1701,2025-09-22,Travel,7355.0,4.0,,Debit Card,Expense 1701,Ola,Mumbai
1702,2025-01-08,Travel,,11.0,13367.0,UPI,Expense 1702,Uber,Delhi
1703,2025-05-02,Fuel,6840.0,15.0,35319.0,Wallet,Expense 1703,DMart,Pune
1704,2025-11-12,Bills,12468.0,13.0,34211.0,Cash,Expense 1704,Reliance Fresh,Delhi
1705,2025-05-16,Fuel,1686.0,12.0,59128.0,UPI,Expense 1705,,Delhi
1706,2025-05-18,Education,,8.0,49895.0,Credit Card,Expense 1706,Ola,Vadodara
1707,2025-10-17,Food,19744.0,13.0,27576.0,Debit Card,Expense 1707,DMart,Mumbai
1708,2025-08-21,Education,8493.0,8.0,47570.0,Cash,Expense 1708,Ola,Rajkot
1709,2025-11-10,Bills,9894.0,5.0,13701.0,UPI,Expense 1709,DMart,Surat
1710,2025-10-11,Transport,12233.0,7.0,45340.0,Cash,Expense 1710,Medical Store,Ahmedabad
1711,2025-07-18,Shopping,6503.0,7.0,12521.0,Wallet,Expense 1711,Amazon,Mumbai
1712,2025-07-02,Fuel,19696.0,15.0,19804.0,Wallet,Expense 1712,Amazon,Mumbai
1713,2025-12-07,Transport,13608.0,12.0,37877.0,Wallet,Expense 1713,DMart,Delhi
1714,2025-11-18,Travel,5458.0,13.0,45032.0,Debit Card,Expense 1714,Flipkart,Delhi
1715,2025-03-28,Shopping,13175.0,14.0,19875.0,Wallet,Expense 1715,Uber,Rajkot
1716,2025-03-24,Transport,9633.0,11.0,47480.0,Debit Card,Expense 1716,Uber,Bangalore
1717,2025-01-18,Education,3682.0,15.0,49869.0,UPI,Expense 1717,,Mumbai
1718,2025-04-22,Food,15030.0,3.0,48468.0,Net Banking,Expense 1718,Swiggy,Pune
1719,2025-05-24,Groceries,4250.0,11.0,13698.0,Debit Card,Expense 1719,Swiggy,Ahmedabad
1720,2025-04-17,Medical,14378.0,10.0,46144.0,Net Banking,Expense 1720,Zomato,Hyderabad
1721,2025-09-05,Groceries,12126.0,15.0,12751.0,Credit Card,,,Rajkot
1722,2025-04-01,Groceries,15771.0,9.0,35618.0,Credit Card,Expense 1722,DMart,Vadodara
1723,2025-09-26,Education,1962.0,10.0,32083.0,Wallet,Expense 1723,Ola,Jaipur
1724,2025-02-03,Rent,18655.0,7.0,29996.0,UPI,Expense 1724,Big Bazaar,Rajkot
1725,2025-07-13,Health,15675.0,1.0,26814.0,Credit Card,Expense 1725,Flipkart,Jaipur
1726,2025-10-15,Travel,6584.0,3.0,33766.0,Credit Card,Expense 1726,Swiggy,Delhi
1727,2025-10-25,Health,4748.0,8.0,57015.0,Debit Card,Expense 1727,Amazon,Delhi
1728,2025-06-22,Bills,1067.0,12.0,57785.0,Credit Card,Expense 1728,Uber,Mumbai
1729,2025-04-08,Shopping,13965.0,6.0,33729.0,Cash,Expense 1729,Reliance Fresh,Vadodara
1730,2025-03-24,Food,3221.0,4.0,27102.0,UPI,Expense 1730,Uber,Rajkot
1731,2025-01-16,Medical,7456.0,8.0,45156.0,Debit Card,Expense 1731,Reliance Fresh,Bangalore
1732,2025-10-04,Bills,19106.0,12.0,7604.0,Credit Card,Expense 1732,,Vadodara
1733,2025-08-03,Shopping,,6.0,35732.0,Debit Card,Expense 1733,,Ahmedabad
1734,2025-09-21,Rent,17301.0,6.0,38130.0,Wallet,Expense 1734,Zomato,Surat
1735,2025-12-24,Shopping,19438.0,11.0,46670.0,Wallet,Expense 1735,Swiggy,Vadodara
1736,2025-09-18,Medical,6307.0,9.0,50559.0,UPI,Expense 1736,Flipkart,Mumbai
1737,2025-04-21,Education,12761.0,12.0,40360.0,Wallet,Expense 1737,DMart,Rajkot
1738,2025-02-07,Transport,12229.0,9.0,15743.0,Net Banking,Expense 1738,Zomato,Rajkot
1739,2025-03-14,Travel,15410.0,8.0,19427.0,Cash,Expense 1739,Uber,Mumbai
1740,2025-05-06,Entertainment,1849.0,8.0,42825.0,Debit Card,Expense 1740,Medical Store,Delhi
1741,2025-02-03,Food,6030.0,4.0,7804.0,Credit Card,Expense 1741,Flipkart,Pune
1742,2025-12-11,Bills,4266.0,15.0,10413.0,Debit Card,Expense 1742,DMart,Bangalore
1743,2025-07-05,Education,18700.0,9.0,,Wallet,Expense 1743,Reliance Fresh,Vadodara
1744,2025-05-24,Travel,19392.0,10.0,32890.0,Wallet,Expense 1744,DMart,Mumbai
1745,2025-07-20,Groceries,,2.0,42604.0,Credit Card,Expense 1745,Swiggy,Jaipur
1746,2025-10-06,Shopping,562.0,7.0,14928.0,Cash,Expense 1746,Medical Store,Ahmedabad
1747,2025-11-06,Food,13302.0,8.0,51475.0,Debit Card,Expense 1747,Medical Store,Hyderabad
1748,2025-12-28,Health,13063.0,10.0,,Net Banking,Expense 1748,Reliance Fresh,Delhi
1749,2025-04-18,Entertainment,10723.0,13.0,53901.0,Credit Card,Expense 1749,Swiggy,Vadodara
1750,2025-08-10,Groceries,125.0,11.0,38209.0,Cash,Expense 1750,Amazon,Surat
1751,2025-03-23,Rent,5625.0,12.0,26493.0,Credit Card,Expense 1751,Swiggy,Bangalore
1752,2025-12-22,Food,,6.0,48747.0,Debit Card,Expense 1752,Flipkart,Pune
1753,2025-10-13,Education,8851.0,1.0,23474.0,Debit Card,Expense 1753,Swiggy,Hyderabad
1754,2025-04-18,Transport,16920.0,,29333.0,Debit Card,Expense 1754,Big Bazaar,Delhi
1755,2025-10-02,Health,11842.0,6.0,51267.0,Debit Card,Expense 1755,Uber,Rajkot
1756,2025-10-15,Rent,1038.0,15.0,41917.0,Debit Card,Expense 1756,Big Bazaar,Pune
1757,2025-03-17,Education,16206.0,12.0,20253.0,Cash,Expense 1757,Zomato,Pune
1758,2025-02-21,Shopping,17692.0,1.0,10328.0,Debit Card,Expense 1758,Swiggy,Rajkot
1759,2025-01-04,Entertainment,3452.0,10.0,7614.0,Net Banking,Expense 1759,Medical Store,Ahmedabad
1760,2025-12-20,Education,11231.0,13.0,44881.0,Debit Card,Expense 1760,Amazon,Bangalore
1761,2025-02-27,Education,17117.0,3.0,46601.0,Credit Card,Expense 1761,Uber,Bangalore
1762,2025-02-15,Transport,14529.0,6.0,6473.0,Credit Card,Expense 1762,Zomato,Pune
1763,2025-10-11,Medical,1563.0,2.0,7869.0,Net Banking,Expense 1763,Zomato,Hyderabad
1764,2025-09-18,Health,11972.0,10.0,57694.0,Cash,Expense 1764,Medical Store,Delhi
1765,2025-09-25,Shopping,17780.0,10.0,20978.0,Wallet,Expense 1765,Swiggy,Jaipur
1766,2025-11-15,Shopping,8841.0,2.0,14495.0,Wallet,Expense 1766,Uber,Ahmedabad
1767,2025-11-21,Travel,,15.0,,Net Banking,Expense 1767,Uber,Surat
1768,2025-07-03,Bills,19672.0,,27744.0,UPI,Expense 1768,Uber,Delhi
1769,2025-12-01,Shopping,1483.0,9.0,36407.0,Credit Card,Expense 1769,Amazon,Delhi
1770,2025-08-10,Food,6204.0,4.0,18155.0,Debit Card,Expense 1770,Swiggy,Vadodara
1771,2025-11-25,Health,10127.0,12.0,12100.0,UPI,Expense 1771,Flipkart,Rajkot
1772,2025-01-07,Transport,7730.0,6.0,35731.0,Debit Card,Expense 1772,Swiggy,Rajkot
1773,2025-04-18,Food,19574.0,8.0,12800.0,Debit Card,Expense 1773,Flipkart,Hyderabad
1774,2025-12-14,Medical,16836.0,,52804.0,Net Banking,Expense 1774,Amazon,Vadodara
1775,2025-02-28,Travel,9779.0,10.0,52985.0,Net Banking,Expense 1775,Big Bazaar,Bangalore
1776,2025-08-06,Education,4883.0,14.0,43287.0,Wallet,Expense 1776,Zomato,Ahmedabad
1777,2025-06-08,Health,2999.0,8.0,42095.0,Cash,Expense 1777,DMart,Vadodara
1778,2025-08-02,Food,1587.0,10.0,55878.0,Net Banking,Expense 1778,,Vadodara
1779,2025-07-25,Groceries,13292.0,10.0,23325.0,Cash,Expense 1779,Zomato,Surat
1780,2025-04-22,Medical,14940.0,8.0,11548.0,Net Banking,Expense 1780,Amazon,Bangalore
1781,2025-05-26,Health,1844.0,15.0,53949.0,Cash,Expense 1781,Flipkart,Mumbai
1782,2025-10-23,Fuel,2623.0,8.0,52157.0,Wallet,Expense 1782,Swiggy,Bangalore
1783,2025-05-03,Transport,11858.0,,19270.0,Credit Card,,Swiggy,Vadodara
1784,2025-12-14,Food,18275.0,,46519.0,Credit Card,Expense 1784,Amazon,Delhi
1785,2025-08-15,Rent,11114.0,15.0,42542.0,Wallet,Expense 1785,Reliance Fresh,Vadodara
1786,2025-05-21,Education,2578.0,11.0,37479.0,Credit Card,Expense 1786,,Mumbai
1787,2025-05-17,Travel,12399.0,15.0,27010.0,Wallet,Expense 1787,,Delhi
1788,2025-12-03,Bills,4384.0,12.0,32997.0,UPI,Expense 1788,Flipkart,Bangalore
1789,2025-06-15,Entertainment,16175.0,1.0,58303.0,Wallet,Expense 1789,DMart,Jaipur
1790,2025-05-16,Fuel,3826.0,11.0,24265.0,Wallet,Expense 1790,Uber,Mumbai
1791,2025-04-27,Groceries,8029.0,13.0,12335.0,Net Banking,Expense 1791,Flipkart,Delhi
1792,2025-10-17,Rent,1991.0,7.0,55442.0,UPI,Expense 1792,DMart,Ahmedabad
1793,2025-03-15,Shopping,13976.0,2.0,25957.0,Cash,Expense 1793,Big Bazaar,Bangalore
1794,2025-01-24,Transport,8270.0,13.0,14633.0,UPI,Expense 1794,Big Bazaar,Jaipur
1795,2025-10-12,Shopping,15114.0,4.0,56581.0,Credit Card,,Uber,Ahmedabad
1796,2025-08-01,Travel,15607.0,14.0,20819.0,Debit Card,Expense 1796,Zomato,Bangalore
1797,2025-07-03,Shopping,7728.0,9.0,44034.0,Debit Card,,Flipkart,Surat
1798,2025-01-18,Bills,3141.0,6.0,39837.0,Wallet,Expense 1798,Big Bazaar,Rajkot
1799,2025-04-05,Rent,9780.0,1.0,15172.0,Credit Card,Expense 1799,DMart,Jaipur
1800,2025-05-15,Health,9344.0,15.0,30834.0,Wallet,Expense 1800,Uber,Bangalore
1801,2025-03-15,Health,19058.0,3.0,53047.0,Cash,Expense 1801,Reliance Fresh,Delhi
1802,2025-10-17,Education,10511.0,4.0,32230.0,Debit Card,Expense 1802,Amazon,Hyderabad
1803,2025-04-12,Rent,15397.0,6.0,20158.0,Wallet,Expense 1803,,Ahmedabad
1804,2025-03-10,Health,11700.0,12.0,27814.0,Debit Card,Expense 1804,Uber,Hyderabad
1805,2025-12-24,Groceries,14327.0,2.0,12680.0,UPI,Expense 1805,Medical Store,Bangalore
1806,2025-05-22,Health,15501.0,15.0,,Net Banking,Expense 1806,Reliance Fresh,Ahmedabad
1807,2025-06-08,Entertainment,9018.0,8.0,47331.0,Net Banking,Expense 1807,Uber,Delhi
1808,2025-02-01,Rent,15948.0,,8255.0,Net Banking,Expense 1808,Uber,Mumbai
1809,2025-02-09,Food,6644.0,13.0,15890.0,UPI,Expense 1809,Medical Store,Rajkot
1810,2025-09-17,Fuel,10725.0,6.0,7464.0,Credit Card,Expense 1810,Medical Store,Surat
1811,2025-01-25,Transport,17488.0,5.0,46231.0,Debit Card,Expense 1811,Medical Store,Mumbai
1812,2025-03-09,Transport,5789.0,5.0,49951.0,Wallet,,DMart,Mumbai
1813,2025-12-03,Shopping,18322.0,9.0,54830.0,UPI,Expense 1813,DMart,Mumbai
1814,2025-07-07,Groceries,1370.0,7.0,8295.0,UPI,Expense 1814,Big Bazaar,Mumbai
1815,2025-11-06,Education,15457.0,8.0,,UPI,Expense 1815,Medical Store,Mumbai
1816,2025-04-25,Rent,13995.0,7.0,14424.0,Debit Card,Expense 1816,Uber,Bangalore
1817,2025-09-06,Rent,12401.0,11.0,15435.0,Credit Card,Expense 1817,Flipkart,Jaipur
1818,2025-04-24,Entertainment,19263.0,15.0,53645.0,UPI,Expense 1818,Reliance Fresh,Rajkot
1819,2025-12-24,Education,11509.0,7.0,32179.0,UPI,Expense 1819,Big Bazaar,Rajkot
1820,2025-04-17,Transport,19650.0,5.0,54626.0,Debit Card,Expense 1820,DMart,Hyderabad
1821,2025-10-25,Fuel,7061.0,11.0,16263.0,Net Banking,Expense 1821,Flipkart,Pune
1822,2025-07-18,Fuel,17307.0,6.0,10179.0,Debit Card,Expense 1822,Uber,Vadodara
1823,2025-09-13,Transport,1867.0,11.0,55376.0,Wallet,Expense 1823,Reliance Fresh,Jaipur
1824,2025-03-20,Travel,19787.0,1.0,43027.0,Net Banking,Expense 1824,Zomato,Bangalore
1825,2025-06-14,Education,3283.0,4.0,22716.0,Net Banking,Expense 1825,Zomato,Surat
1826,2025-02-18,Rent,7339.0,9.0,13405.0,Debit Card,Expense 1826,,Bangalore
1827,2025-08-15,Education,6607.0,7.0,54635.0,Net Banking,Expense 1827,,Jaipur
1828,2025-10-14,Fuel,19480.0,4.0,47314.0,Cash,Expense 1828,Uber,Jaipur
1829,2025-09-07,Bills,9067.0,12.0,54374.0,Net Banking,Expense 1829,Amazon,Jaipur
1830,2025-11-05,Medical,16317.0,4.0,53244.0,UPI,Expense 1830,Reliance Fresh,Surat
1831,2025-07-22,Bills,,9.0,45427.0,Wallet,Expense 1831,Big Bazaar,Vadodara
1832,2025-01-04,Education,14063.0,8.0,20700.0,Debit Card,Expense 1832,Amazon,Pune
1833,2025-11-03,Rent,,3.0,58237.0,Credit Card,Expense 1833,DMart,Delhi
1834,2025-01-24,Travel,10224.0,15.0,21998.0,Net Banking,Expense 1834,Flipkart,Delhi
1835,2025-02-06,Fuel,7705.0,13.0,40357.0,Cash,Expense 1835,Ola,Bangalore
1836,2025-07-19,Bills,5535.0,8.0,44217.0,Cash,Expense 1836,Zomato,Hyderabad
1837,2025-02-04,Groceries,2511.0,10.0,55665.0,Cash,Expense 1837,Amazon,Ahmedabad
1838,2025-04-22,Groceries,5347.0,7.0,50989.0,Wallet,Expense 1838,Zomato,Vadodara
1839,2025-06-25,Fuel,19644.0,6.0,49917.0,Wallet,Expense 1839,Uber,Rajkot
1840,2025-10-19,Entertainment,18511.0,3.0,27458.0,Credit Card,Expense 1840,Reliance Fresh,Rajkot
1841,2025-03-26,Health,,9.0,31594.0,UPI,Expense 1841,Uber,Pune
1842,2025-08-04,Transport,18687.0,2.0,6728.0,Debit Card,Expense 1842,Swiggy,Rajkot
1843,2025-12-14,Health,,4.0,42181.0,UPI,Expense 1843,Swiggy,Ahmedabad
1844,2025-12-10,Fuel,3506.0,10.0,54456.0,Net Banking,Expense 1844,DMart,Mumbai
1845,2025-09-16,Entertainment,1579.0,14.0,29599.0,Cash,Expense 1845,Zomato,Pune
1846,2025-07-27,Groceries,18034.0,11.0,54399.0,Cash,Expense 1846,Reliance Fresh,Delhi
